avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
181,4.7e-05,4e-05,5.5e-05,4.7e-05,6.6e-05,6.8e-05,3.9e-05,3.8e-05,8.9e-05,9.2e-05,7.6e-05,6e-05,5.9e-05,4.1e-05,4.7e-05,4.6e-05,5.7e-05,5.7e-05,4e-05,4.2e-05,3.5e-05,4.8e-05,4.2e-05,4.2e-05,4.2e-05,6.2e-05,5.6e-05,4.5e-05,4.6e-05,3.7e-05,4.4e-05,6.3e-05
182,6.9e-05,6.6e-05,5e-05,4.2e-05,6.1e-05,8.8e-05,4.1e-05,5.6e-05,0.000128,6.3e-05,7.4e-05,6.9e-05,5.5e-05,4.6e-05,4.9e-05,5.8e-05,4.4e-05,5.9e-05,4.6e-05,3.8e-05,4.9e-05,4.1e-05,5.1e-05,4.5e-05,5.5e-05,5.9e-05,5.7e-05,3.9e-05,7.3e-05,6.9e-05,4.5e-05,4.4e-05
183,0.000127,0.000136,4.9e-05,3.4e-05,5.6e-05,4.3e-05,4.1e-05,3.7e-05,3.8e-05,3.9e-05,5.1e-05,4.2e-05,4.5e-05,6.7e-05,9.3e-05,7.7e-05,5.8e-05,4.7e-05,9.1e-05,7.9e-05,7.1e-05,0.000141,4.9e-05,5.6e-05,7.2e-05,5.1e-05,3.8e-05,4.1e-05,7e-05,9.3e-05,4.2e-05,5.5e-05
184,5.1e-05,6.9e-05,4.6e-05,4.3e-05,4.6e-05,6.1e-05,4.1e-05,4.8e-05,4.3e-05,4.4e-05,4.3e-05,3.9e-05,4.7e-05,5.2e-05,4.2e-05,6.4e-05,4.6e-05,4.9e-05,5.1e-05,4.9e-05,4.7e-05,4.5e-05,4.9e-05,5.6e-05,0.000123,8.7e-05,9.2e-05,7.2e-05,4.5e-05,4.1e-05,5e-05,4.8e-05
185,4.2e-05,3.6e-05,5.3e-05,5.1e-05,3.5e-05,4.2e-05,5.1e-05,8.2e-05,4.3e-05,3.8e-05,3.9e-05,3.6e-05,4.3e-05,6.1e-05,3.9e-05,4.2e-05,5.7e-05,5e-05,4.6e-05,4.5e-05,8.3e-05,6.8e-05,6.2e-05,0.000308,3.9e-05,5.4e-05,5.7e-05,8e-05,4.7e-05,4.4e-05,4.3e-05,6.8e-05
186,5.4e-05,5e-05,0.000103,7.2e-05,5.7e-05,4.7e-05,8.2e-05,8.6e-05,5.4e-05,6.1e-05,4.2e-05,7.8e-05,6.1e-05,6.5e-05,4.1e-05,4.4e-05,5.8e-05,7e-05,4.8e-05,4.5e-05,4.7e-05,6.6e-05,5.2e-05,5.3e-05,4.1e-05,4.3e-05,4.4e-05,4.7e-05,4.1e-05,4.5e-05,7e-05,8e-05
187,4.4e-05,4.4e-05,7e-05,5.3e-05,0.000102,8.8e-05,4.3e-05,4.2e-05,0.000121,0.000136,7.5e-05,6.8e-05,5.8e-05,5.6e-05,3.8e-05,0.000129,5.3e-05,6.1e-05,4e-05,5.6e-05,5.1e-05,4.1e-05,4e-05,4.3e-05,8.5e-05,4.3e-05,6.3e-05,4e-05,5.1e-05,5.5e-05,4.6e-05,5.6e-05
188,7.1e-05,6e-05,4.9e-05,4.7e-05,6.3e-05,5.1e-05,7.9e-05,5.8e-05,6.4e-05,5.5e-05,6e-05,8.1e-05,4.9e-05,4.5e-05,5.8e-05,6.8e-05,4.9e-05,4.1e-05,4.2e-05,4.4e-05,4.6e-05,7.5e-05,4.5e-05,5.2e-05,4.3e-05,3.8e-05,4.2e-05,5.3e-05,0.000102,8.6e-05,4.3e-05,4e-05
189,5.7e-05,4.9e-05,4.6e-05,4.1e-05,3.7e-05,4.4e-05,6e-05,5.2e-05,5.1e-05,4.7e-05,4.2e-05,4.3e-05,5.9e-05,0.000106,7.7e-05,6.1e-05,4.6e-05,4.4e-05,8.3e-05,7.6e-05,4.5e-05,4.7e-05,4.4e-05,4.6e-05,7.1e-05,0.000166,5.2e-05,4.7e-05,7.9e-05,8.2e-05,5.5e-05,4.8e-05
190,4.4e-05,4e-05,3.8e-05,3.4e-05,7e-05,4.5e-05,3.9e-05,4e-05,5.8e-05,4.5e-05,4.3e-05,3.7e-05,5.5e-05,6e-05,4.1e-05,6.1e-05,5.1e-05,3.7e-05,6.3e-05,0.000102,3.8e-05,4.3e-05,4.1e-05,7e-05,7.5e-05,6.6e-05,9.6e-05,8.5e-05,4.1e-05,6.1e-05,5.7e-05,4.3e-05
191,5e-05,3.8e-05,7.2e-05,6.1e-05,4.9e-05,4.9e-05,5.1e-05,6.5e-05,3.7e-05,7.2e-05,4.1e-05,4.5e-05,4.2e-05,3.6e-05,4.1e-05,3.7e-05,0.000397,4.2e-05,4.1e-05,4.4e-05,6e-05,0.000204,8e-05,8e-05,4.9e-05,3.7e-05,5.2e-05,5.8e-05,4.5e-05,3.4e-05,5.6e-05,6.5e-05
192,4.9e-05,4.3e-05,7.7e-05,7.5e-05,5.2e-05,5.1e-05,4.6e-05,5.2e-05,4.7e-05,4.7e-05,7.1e-05,5.7e-05,5e-05,4.1e-05,4.6e-05,5.1e-05,6.9e-05,8.1e-05,4.5e-05,3.7e-05,0.00039,6e-05,6.7e-05,5.7e-05,8e-05,4.6e-05,4.7e-05,5e-05,4.1e-05,4.8e-05,6.7e-05,8.3e-05
193,7.3e-05,0.00031,5.5e-05,0.000302,0.000105,7.2e-05,8.8e-05,5.3e-05,6.3e-05,7.3e-05,0.000115,6.1e-05,6.2e-05,4.5e-05,4.9e-05,5.7e-05,6e-05,5.8e-05,5.3e-05,5.1e-05,4.7e-05,5.9e-05,4.5e-05,4.6e-05,5.4e-05,5.6e-05,4.1e-05,5.3e-05,6.3e-05,5.3e-05,4.6e-05,3.5e-05
194,5.7e-05,5.3e-05,5.4e-05,5e-05,7.9e-05,6.7e-05,7.4e-05,4.3e-05,6.3e-05,5.4e-05,7e-05,4.3e-05,5.5e-05,5.1e-05,7.4e-05,7.3e-05,4.9e-05,4.3e-05,5.8e-05,5.1e-05,5.2e-05,4.3e-05,4.8e-05,4.9e-05,3.9e-05,5.5e-05,4.4e-05,4.3e-05,8.6e-05,8.5e-05,3.9e-05,4.7e-05
195,4.5e-05,4.3e-05,4.9e-05,4.2e-05,4.4e-05,4.5e-05,4e-05,3.7e-05,5.2e-05,4.4e-05,4.6e-05,4.4e-05,6.4e-05,7.4e-05,6.7e-05,0.000753,3.9e-05,4.7e-05,6.2e-05,8.2e-05,4.1e-05,5.4e-05,4.3e-05,5e-05,5.1e-05,7.2e-05,4.6e-05,0.000209,6.8e-05,0.000129,7.7e-05,4.5e-05
196,4.9e-05,8.5e-05,3.8e-05,5.1e-05,4.7e-05,3.4e-05,0.000106,7.4e-05,4.4e-05,4.8e-05,5.6e-05,3.9e-05,3.6e-05,5.3e-05,4.5e-05,6.8e-05,4.4e-05,7.6e-05,4.9e-05,4.8e-05,4.4e-05,4.1e-05,5.6e-05,4.9e-05,6.9e-05,5.3e-05,9.1e-05,0.000117,4.8e-05,0.000147,4.2e-05,5.5e-05
197,5e-05,6.1e-05,6.2e-05,7.9e-05,5.4e-05,4.5e-05,4e-05,4e-05,4.1e-05,5.8e-05,4.3e-05,3.6e-05,4e-05,5e-05,5.7e-05,4.5e-05,4.1e-05,5.4e-05,4.8e-05,4.2e-05,5e-05,9.1e-05,7.7e-05,8.4e-05,5.3e-05,5.8e-05,5.2e-05,5e-05,5e-05,5.3e-05,5.4e-05,5.7e-05
198,5.2e-05,7.7e-05,8.2e-05,0.000102,4.9e-05,5.2e-05,5.9e-05,4.7e-05,5.1e-05,5.4e-05,5.5e-05,6.9e-05,5.4e-05,6e-05,4.6e-05,5.7e-05,8.6e-05,8.5e-05,6.4e-05,4.7e-05,6.1e-05,5.6e-05,4e-05,5.2e-05,6.3e-05,5.8e-05,5e-05,6.5e-05,6.8e-05,5.6e-05,8.7e-05,9.8e-05
199,7.2e-05,8.2e-05,4.1e-05,7.6e-05,0.000263,6.5e-05,5.1e-05,4.7e-05,7.2e-05,5.8e-05,6.5e-05,9.6e-05,5e-05,6.4e-05,0.000113,4e-05,6.5e-05,5.4e-05,4.9e-05,5.7e-05,5.3e-05,5.4e-05,8.2e-05,6.9e-05,6.2e-05,5.9e-05,4.7e-05,5.2e-05,5.4e-05,4e-05,4.1e-05,3.9e-05
200,4.2e-05,4e-05,3.6e-05,5.5e-05,5.5e-05,4.2e-05,5.5e-05,3.4e-05,3.8e-05,5.8e-05,6.3e-05,5.6e-05,4.8e-05,5.1e-05,6e-05,7.1e-05,3.6e-05,0.00013,4.5e-05,5.3e-05,4.1e-05,5.4e-05,5.2e-05,0.000104,3.1e-05,4.1e-05,3.7e-05,3.3e-05,5.8e-05,5.6e-05,4.9e-05,3.5e-05
201,4.2e-05,3.9e-05,4.4e-05,3.6e-05,3.7e-05,4.2e-05,6.4e-05,5.6e-05,4.8e-05,4e-05,4.5e-05,3.3e-05,4.1e-05,4.3e-05,7.7e-05,7.8e-05,3.8e-05,4.2e-05,6e-05,4.7e-05,4.5e-05,4.2e-05,4.1e-05,3.6e-05,6.4e-05,0.000116,5.8e-05,4.8e-05,4.9e-05,5.6e-05,0.000149,3.8e-05
202,5.2e-05,6.3e-05,4.3e-05,4.2e-05,4.3e-05,5e-05,5.6e-05,7.6e-05,5.4e-05,5.2e-05,9.5e-05,5.3e-05,4.2e-05,7e-05,7e-05,6.5e-05,4.4e-05,4.1e-05,4.5e-05,5.4e-05,4.3e-05,3.6e-05,6.9e-05,9.5e-05,5.5e-05,4.2e-05,6.8e-05,6.2e-05,4.9e-05,6.9e-05,7.8e-05,4.8e-05
203,4.8e-05,3.8e-05,6e-05,5.6e-05,3.5e-05,6.4e-05,4.1e-05,5e-05,4.8e-05,5.9e-05,5.1e-05,5.2e-05,4e-05,6.1e-05,3.8e-05,4.7e-05,4.6e-05,6.1e-05,5.3e-05,4.3e-05,6e-05,6.8e-05,0.0001,0.000127,4.9e-05,4.9e-05,4e-05,5.2e-05,5.1e-05,3.8e-05,8.9e-05,8.1e-05
204,6.7e-05,0.000142,9.3e-05,8.9e-05,7.5e-05,5.1e-05,4.1e-05,4.3e-05,9e-05,7.4e-05,5e-05,4.5e-05,4.8e-05,4.9e-05,3.9e-05,4.5e-05,7.9e-05,0.000113,4e-05,5.1e-05,5.1e-05,0.000242,5.1e-05,5.2e-05,5.8e-05,6.5e-05,4.9e-05,5e-05,4.5e-05,4.8e-05,9e-05,6.2e-05
205,6.1e-05,8e-05,4.4e-05,4.7e-05,6.3e-05,7.4e-05,5e-05,4.4e-05,5.8e-05,9.4e-05,0.00017,9.2e-05,5.9e-05,5.4e-05,6.1e-05,7e-05,6.7e-05,7e-05,4.4e-05,4.3e-05,4.5e-05,5.3e-05,4.8e-05,7.4e-05,3.4e-05,4e-05,4.2e-05,4.2e-05,4.6e-05,3.8e-05,6.2e-05,4.6e-05
206,4.4e-05,4.8e-05,4.3e-05,4.3e-05,5.4e-05,4.6e-05,4.8e-05,4.7e-05,6e-05,4e-05,4e-05,4.9e-05,7.3e-05,8.3e-05,7.6e-05,9.5e-05,4.3e-05,3.7e-05,3.9e-05,3.6e-05,4.3e-05,3.4e-05,3.7e-05,4e-05,3.6e-05,5e-05,3.8e-05,4e-05,0.000131,4e-05,3.6e-05,3.5e-05
207,6.1e-05,6.4e-05,4.4e-05,3.8e-05,5e-05,6.4e-05,6e-05,9.4e-05,3.8e-05,3.9e-05,4.1e-05,5.5e-05,6.8e-05,4.7e-05,5.5e-05,5e-05,6.4e-05,5.2e-05,5.3e-05,4.6e-05,4.8e-05,4e-05,4.8e-05,4.8e-05,6.4e-05,7.3e-05,5e-05,6.4e-05,6.5e-05,7.2e-05,3.9e-05,4.4e-05
208,4.2e-05,4e-05,4.4e-05,6.6e-05,3.9e-05,5.5e-05,5.5e-05,7.4e-05,4.5e-05,4.1e-05,7e-05,4.3e-05,5.7e-05,7.6e-05,4.1e-05,6.3e-05,5.2e-05,4e-05,9.3e-05,8.4e-05,5.3e-05,4.6e-05,8.3e-05,4.9e-05,5.6e-05,6.7e-05,4.5e-05,4.5e-05,6.3e-05,7.1e-05,9.1e-05,4.4e-05
209,4.8e-05,4.2e-05,6.1e-05,3.8e-05,5e-05,5.1e-05,3.9e-05,4.8e-05,5.5e-05,4.6e-05,4.5e-05,4.3e-05,4.9e-05,4.9e-05,4.5e-05,6.3e-05,5.5e-05,3.6e-05,4.6e-05,3.7e-05,6.1e-05,8.1e-05,9e-05,0.000122,4.4e-05,4.9e-05,4.6e-05,4.1e-05,4.1e-05,3.3e-05,9.1e-05,6.9e-05
210,6.7e-05,6.5e-05,8.9e-05,7.8e-05,6.4e-05,4.5e-05,4.6e-05,6.2e-05,4.4e-05,4.1e-05,5.6e-05,8.3e-05,4e-05,5e-05,4e-05,4.7e-05,8.3e-05,0.00011,5.3e-05,4.5e-05,7.1e-05,0.000284,4.6e-05,4.5e-05,3.5e-05,4.2e-05,4.6e-05,4e-05,4.5e-05,4.1e-05,9.2e-05,9.5e-05
211,5.9e-05,4.2e-05,0.000112,6.2e-05,8.4e-05,9e-05,5.4e-05,4.2e-05,9.2e-05,6.9e-05,6.2e-05,5.2e-05,6.6e-05,9.2e-05,3.1e-05,9e-05,6.7e-05,6.7e-05,5.2e-05,4.5e-05,4.4e-05,6.4e-05,4.8e-05,4.8e-05,3.9e-05,3.7e-05,8.2e-05,5.2e-05,4.1e-05,5e-05,4e-05,6.2e-05
212,4.6e-05,5e-05,3.7e-05,5.4e-05,4e-05,6.5e-05,5.8e-05,5.5e-05,5.1e-05,3.3e-05,4.7e-05,4.9e-05,4e-05,4.6e-05,7.8e-05,5.3e-05,5.1e-05,4.6e-05,4.4e-05,5e-05,4.5e-05,4.4e-05,4.9e-05,4.2e-05,5e-05,3.7e-05,0.000127,7.4e-05,5.8e-05,4.4e-05,4.8e-05,3.5e-05
213,4.6e-05,4.7e-05,3.9e-05,6.7e-05,4.8e-05,5.4e-05,0.000106,8.8e-05,6.7e-05,5.2e-05,4.4e-05,4.9e-05,5.8e-05,5.7e-05,6.5e-05,7.5e-05,4.4e-05,0.000112,6e-05,5.8e-05,4.1e-05,4e-05,4.9e-05,4.4e-05,5.3e-05,6.8e-05,4.8e-05,5.7e-05,5.9e-05,5.5e-05,4.8e-05,6.1e-05
214,9.6e-05,4.5e-05,4.6e-05,5.2e-05,4.8e-05,4.5e-05,4.1e-05,5.1e-05,5.1e-05,8.7e-05,4.1e-05,5.8e-05,4.4e-05,6.8e-05,5e-05,3.4e-05,4.9e-05,3.9e-05,5.7e-05,7.5e-05,5.2e-05,4.5e-05,5.8e-05,5.8e-05,6e-05,8.4e-05,5.3e-05,5.2e-05,4.1e-05,5.2e-05,4.8e-05,5e-05
215,6.9e-05,5.2e-05,4.8e-05,5.6e-05,5.8e-05,6e-05,7e-05,5.4e-05,7.5e-05,5.4e-05,9.6e-05,7.2e-05,5.1e-05,5e-05,5.9e-05,8.8e-05,5.8e-05,4.9e-05,7.2e-05,5.7e-05,0.000104,0.000106,8.4e-05,0.000179,4.3e-05,4.6e-05,6.1e-05,4.9e-05,6.3e-05,5.3e-05,0.00011,0.000105
216,6.6e-05,7.8e-05,6.7e-05,6.8e-05,5.6e-05,5.4e-05,4.1e-05,7.8e-05,4.3e-05,4.7e-05,7.8e-05,7.4e-05,7.4e-05,6.2e-05,4.4e-05,4.6e-05,9.1e-05,0.00014,6.2e-05,8.3e-05,8.9e-05,5.5e-05,0.000111,0.000103,5.1e-05,4.1e-05,5.2e-05,9.2e-05,4e-05,4.5e-05,6.3e-05,6.6e-05
217,5.2e-05,4.3e-05,4.9e-05,6.5e-05,5.6e-05,8.2e-05,5.6e-05,7.6e-05,7e-05,6.4e-05,4.1e-05,3.8e-05,6.7e-05,5.5e-05,4.4e-05,3.6e-05,7.8e-05,6.1e-05,7.3e-05,4.8e-05,4.6e-05,5.6e-05,4.4e-05,3.7e-05,4.5e-05,5.9e-05,5.4e-05,8.7e-05,4.4e-05,5.6e-05,5.3e-05,5.6e-05
218,4.6e-05,4.7e-05,4.1e-05,4.7e-05,6.1e-05,0.000284,7.5e-05,7.9e-05,5.1e-05,4.8e-05,4.4e-05,4.2e-05,5.7e-05,4.6e-05,5.8e-05,5.5e-05,4.9e-05,4.6e-05,7.7e-05,5.4e-05,5e-05,4.7e-05,5e-05,4.9e-05,5.6e-05,4.4e-05,4.3e-05,3.5e-05,9.2e-05,0.000106,4.3e-05,3.9e-05
219,4.7e-05,4.5e-05,6e-05,3.4e-05,4.8e-05,5.3e-05,5.9e-05,5.1e-05,4.3e-05,4.3e-05,4.4e-05,4.9e-05,3.6e-05,6.5e-05,7.1e-05,6.7e-05,0.000231,4.9e-05,0.000106,7.8e-05,4.6e-05,6.7e-05,3.7e-05,3.2e-05,7.1e-05,0.000131,6.5e-05,4.6e-05,0.000143,9.9e-05,5.8e-05,5.6e-05
220,4.9e-05,5.1e-05,4.1e-05,6e-05,4.9e-05,5e-05,4.3e-05,4.6e-05,4e-05,7.3e-05,4.4e-05,5.8e-05,5.2e-05,5.9e-05,4.4e-05,4e-05,5.1e-05,4.3e-05,4.5e-05,4.9e-05,4.2e-05,3.4e-05,4e-05,4.8e-05,7.6e-05,7.1e-05,5.2e-05,5.1e-05,5.3e-05,4.7e-05,5.2e-05,4.6e-05
221,5.1e-05,4.1e-05,4.6e-05,4.9e-05,4.2e-05,3.7e-05,4.2e-05,5e-05,5.4e-05,4.1e-05,7.6e-05,8.3e-05,4.7e-05,4.5e-05,4.6e-05,4.5e-05,4.2e-05,5e-05,5.8e-05,4.3e-05,9.1e-05,9.3e-05,7.8e-05,8.5e-05,4.5e-05,5.3e-05,4.3e-05,4.7e-05,3.9e-05,3.7e-05,6.4e-05,4.3e-05
222,8.2e-05,7.7e-05,6.4e-05,5.1e-05,4.2e-05,5.4e-05,5e-05,4.2e-05,4.5e-05,0.000106,5.1e-05,4.9e-05,0.000213,6.4e-05,4.5e-05,4.2e-05,9.2e-05,0.000125,5.1e-05,0.000162,7.1e-05,7.2e-05,7e-05,6.1e-05,9.5e-05,0.000121,5.8e-05,5.9e-05,4.8e-05,4.7e-05,8.7e-05,5.8e-05
223,7.4e-05,0.000166,4.6e-05,5.9e-05,5.4e-05,6.1e-05,6e-05,4.5e-05,5.3e-05,5.7e-05,4.6e-05,3.9e-05,4.2e-05,4.3e-05,4.9e-05,7.8e-05,6.1e-05,5.3e-05,4.9e-05,0.000106,5.5e-05,4.9e-05,4.7e-05,4.7e-05,3.6e-05,4.6e-05,5.8e-05,6.7e-05,3.7e-05,3.9e-05,4.3e-05,3.8e-05
224,3.9e-05,4.1e-05,3.7e-05,4.3e-05,4.8e-05,5.1e-05,5.9e-05,7e-05,5e-05,5.2e-05,3.6e-05,4.7e-05,4.3e-05,4.4e-05,5.9e-05,5.7e-05,4.4e-05,4.1e-05,6e-05,4.9e-05,3.8e-05,4.3e-05,4e-05,4.7e-05,4.8e-05,4.7e-05,3.9e-05,3.5e-05,0.000119,5.6e-05,4.3e-05,4e-05
225,4.4e-05,4.7e-05,3.6e-05,4.7e-05,3.9e-05,9.4e-05,3.8e-05,3.8e-05,4.3e-05,4.8e-05,4.8e-05,5.4e-05,5.1e-05,5.2e-05,4.3e-05,5e-05,3.9e-05,4.1e-05,6.9e-05,0.00011,4.2e-05,4.1e-05,4.9e-05,3.9e-05,8e-05,8.8e-05,4.3e-05,0.000114,0.000115,6.6e-05,4.7e-05,5.7e-05
226,3.9e-05,5.5e-05,4.4e-05,4.3e-05,4.3e-05,5e-05,5.6e-05,6e-05,5e-05,4.7e-05,7.2e-05,6.4e-05,4.2e-05,9.4e-05,4.4e-05,3.7e-05,6.9e-05,5.4e-05,5e-05,4.1e-05,5.4e-05,3.9e-05,5.1e-05,6.1e-05,4.9e-05,4.3e-05,6.8e-05,5e-05,5.6e-05,6e-05,4.7e-05,4.5e-05
227,4.4e-05,3.9e-05,5.7e-05,4.5e-05,5.6e-05,4.5e-05,4.8e-05,5.3e-05,4.7e-05,0.000102,6.4e-05,7.3e-05,9.6e-05,0.000112,5.4e-05,4.9e-05,5.4e-05,3.7e-05,4.5e-05,3.7e-05,0.000107,8.4e-05,0.000117,7.2e-05,4.6e-05,5.4e-05,5.9e-05,7.5e-05,4.5e-05,4.6e-05,6.4e-05,7.5e-05
228,5.4e-05,5.2e-05,6.9e-05,7.9e-05,4.9e-05,0.000191,5e-05,4.6e-05,7.3e-05,5.3e-05,4.9e-05,5.3e-05,6.1e-05,7.8e-05,3.8e-05,5.3e-05,7.3e-05,5.6e-05,4.8e-05,4.5e-05,6.1e-05,7.2e-05,6.9e-05,6.8e-05,4.2e-05,6.2e-05,8.1e-05,0.000129,5.5e-05,4.5e-05,7.8e-05,0.000111
229,5.2e-05,5.9e-05,4.4e-05,5.6e-05,7.7e-05,8.6e-05,4.3e-05,4.5e-05,6.9e-05,9.8e-05,5.7e-05,5.2e-05,3.3e-05,4.6e-05,6.7e-05,9.7e-05,6.6e-05,7.4e-05,5e-05,4.9e-05,0.000132,5.3e-05,4.3e-05,6e-05,4.1e-05,4.1e-05,5.2e-05,5.7e-05,4.6e-05,4.1e-05,7.2e-05,3.9e-05
230,5.4e-05,4.7e-05,3.9e-05,5.1e-05,6e-05,5.6e-05,4.5e-05,5.1e-05,3.8e-05,4.3e-05,3.7e-05,4.7e-05,4.6e-05,4.5e-05,4.7e-05,4.2e-05,4.1e-05,4.9e-05,7e-05,8.9e-05,4.3e-05,3.7e-05,4.5e-05,0.000274,5.5e-05,5.6e-05,5.2e-05,4.9e-05,6.4e-05,0.000102,0.000174,0.000101
231,4.5e-05,4.1e-05,4.2e-05,4.8e-05,4.1e-05,4.7e-05,4.1e-05,5.1e-05,5e-05,3.9e-05,4.7e-05,3.9e-05,4.5e-05,4.6e-05,4.7e-05,4e-05,6.1e-05,4.5e-05,6.1e-05,4.4e-05,5.1e-05,5.5e-05,5.5e-05,3.7e-05,0.000116,7.5e-05,6e-05,5.8e-05,8.5e-05,9.5e-05,4.8e-05,4.9e-05
232,5.4e-05,6.3e-05,4.9e-05,4.8e-05,4.9e-05,6.7e-05,3.9e-05,4.1e-05,5.4e-05,4.5e-05,0.000115,0.00011,5.5e-05,4.9e-05,5.1e-05,6.3e-05,4.7e-05,4.3e-05,5.3e-05,4.6e-05,4.7e-05,3.6e-05,4e-05,4.6e-05,5.2e-05,7.4e-05,5.4e-05,5.1e-05,4.7e-05,4.7e-05,5.3e-05,5e-05
233,5.2e-05,3.2e-05,4.4e-05,5.2e-05,5.2e-05,4e-05,4.5e-05,3.9e-05,4.2e-05,0.000154,4.8e-05,5.3e-05,6.2e-05,6.2e-05,4.3e-05,5.2e-05,4.2e-05,5e-05,5e-05,3.7e-05,6.5e-05,0.00011,8.1e-05,0.000103,4e-05,3.7e-05,5e-05,6.5e-05,4.3e-05,4e-05,4.2e-05,4.6e-05
234,5.7e-05,6.7e-05,5.6e-05,5.3e-05,3.6e-05,4.6e-05,5e-05,5.3e-05,6.2e-05,4.1e-05,3e-05,0.000243,4e-05,3.7e-05,6.8e-05,5.1e-05,7.3e-05,0.000123,3.8e-05,5.2e-05,0.000108,7.6e-05,8.2e-05,5.7e-05,4.8e-05,4.6e-05,8.6e-05,6.9e-05,5e-05,3.5e-05,0.000117,5e-05
235,5.3e-05,4.5e-05,4.5e-05,5.3e-05,7e-05,5.9e-05,4.9e-05,4.8e-05,8.9e-05,7.4e-05,6e-05,4.8e-05,4.5e-05,4.8e-05,7.1e-05,8e-05,6.2e-05,6.4e-05,4.7e-05,0.00012,4.4e-05,4.5e-05,4.3e-05,3.6e-05,4.7e-05,4.4e-05,4.6e-05,4e-05,4.7e-05,0.000105,4.9e-05,5.1e-05
236,3.8e-05,4.7e-05,9.1e-05,5.8e-05,6.3e-05,4.7e-05,5.5e-05,5e-05,6.3e-05,4.1e-05,6.3e-05,7.3e-05,6e-05,6.4e-05,3.8e-05,6e-05,3.5e-05,6e-05,7.5e-05,5.9e-05,3.9e-05,4.4e-05,4.5e-05,3.9e-05,6.3e-05,4.9e-05,4.2e-05,4.3e-05,5.6e-05,5.8e-05,4.3e-05,4.3e-05
237,4e-05,4e-05,4.3e-05,6.1e-05,4.6e-05,5.1e-05,5.8e-05,6.1e-05,4.8e-05,3.5e-05,6.9e-05,3.8e-05,6.4e-05,3.8e-05,9.6e-05,4.1e-05,3.6e-05,4.7e-05,4e-05,4.9e-05,5.2e-05,3.5e-05,5.9e-05,6.5e-05,0.0001,7.4e-05,4.7e-05,5.4e-05,0.00023,9.1e-05,4.3e-05,6e-05
238,3.2e-05,4.7e-05,6e-05,4.6e-05,6.6e-05,4e-05,3.6e-05,3.9e-05,5e-05,5.9e-05,7.8e-05,8.2e-05,6.7e-05,7.3e-05,5.3e-05,4.5e-05,4.8e-05,4.7e-05,5.6e-05,5.6e-05,4.9e-05,6e-05,5e-05,5.7e-05,7.2e-05,5.7e-05,7e-05,4e-05,4.9e-05,4.2e-05,7e-05,4.6e-05
239,5.5e-05,5.1e-05,5.8e-05,4.4e-05,3.7e-05,5.3e-05,5.6e-05,4.6e-05,4.5e-05,3.6e-05,3.9e-05,3.4e-05,4.1e-05,5.5e-05,4.2e-05,3.5e-05,4.4e-05,4.3e-05,4.1e-05,3.7e-05,6e-05,7e-05,5.8e-05,6.9e-05,4.3e-05,4.5e-05,6.4e-05,8.3e-05,5.6e-05,5.9e-05,8.6e-05,6.3e-05
240,7.2e-05,8.2e-05,6.3e-05,5.8e-05,7.3e-05,7e-05,6.4e-05,0.000137,6.3e-05,7.2e-05,3.9e-05,8.8e-05,3.8e-05,5.7e-05,0.000122,7.4e-05,0.000101,8.6e-05,4.9e-05,4.3e-05,9e-05,7.8e-05,5.4e-05,5.5e-05,4.2e-05,5.6e-05,6.9e-05,4.2e-05,5.1e-05,4.9e-05,4.6e-05,5.9e-05
241,7.4e-05,7e-05,9e-05,8.3e-05,7.5e-05,7.4e-05,4e-05,4.7e-05,0.000113,5.8e-05,4.5e-05,5.7e-05,7.6e-05,4e-05,4.1e-05,4.8e-05,5.5e-05,5.6e-05,6e-05,6.9e-05,3.3e-05,4e-05,4.1e-05,3.6e-05,6e-05,4.8e-05,4.6e-05,5.3e-05,4.3e-05,4.1e-05,6.6e-05,5.7e-05
