avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
177,6.1e-05,3.9e-05,5.5e-05,4.4e-05,4.9e-05,6.5e-05,5.8e-05,4.9e-05,4.7e-05,6.3e-05,4.5e-05,3.8e-05,3.7e-05,4.1e-05,5.4e-05,6.9e-05,4.4e-05,5.3e-05,7.7e-05,0.000103,5.6e-05,3.2e-05,4.2e-05,5.9e-05,4.3e-05,7.5e-05,5.4e-05,5e-05,6.4e-05,5.5e-05,3.4e-05,5.9e-05
178,5.4e-05,5.6e-05,5.4e-05,4.9e-05,4.8e-05,4.2e-05,4.5e-05,3.9e-05,4.2e-05,3.8e-05,5.4e-05,5.6e-05,7.6e-05,5.4e-05,7.1e-05,6e-05,6.1e-05,7.4e-05,8e-05,7e-05,4.3e-05,6.6e-05,4e-05,5.1e-05,7e-05,7.6e-05,4.9e-05,5.6e-05,4.9e-05,5.2e-05,4.2e-05,6.6e-05
179,4.1e-05,4.9e-05,4.8e-05,5.2e-05,4e-05,4.7e-05,5.2e-05,4.5e-05,3.3e-05,4.1e-05,3.6e-05,0.000619,4e-05,5.6e-05,3.8e-05,4.4e-05,4.2e-05,4.5e-05,4.4e-05,4.1e-05,7.2e-05,8.7e-05,7.7e-05,7.2e-05,4e-05,5.6e-05,9e-05,6.6e-05,4.3e-05,4.2e-05,7.7e-05,7.5e-05
180,4.7e-05,5.2e-05,7.9e-05,6.9e-05,4.8e-05,5e-05,9.9e-05,9.7e-05,4.3e-05,4.5e-05,4.5e-05,4.7e-05,4.4e-05,4.1e-05,4.1e-05,3.1e-05,5.5e-05,5.3e-05,3.5e-05,3.6e-05,4.6e-05,5.5e-05,5.5e-05,6.8e-05,3.7e-05,4.5e-05,5.4e-05,6.5e-05,4.8e-05,4.9e-05,5.7e-05,6.2e-05
181,4.4e-05,3.8e-05,6.2e-05,4.5e-05,0.000102,5.8e-05,4.1e-05,3.5e-05,7.9e-05,9.6e-05,8e-05,7.4e-05,5.1e-05,5e-05,4.4e-05,4.5e-05,4.8e-05,5.5e-05,3.6e-05,4.3e-05,3.7e-05,4.7e-05,4.4e-05,4.6e-05,5.1e-05,4.7e-05,6.2e-05,4.8e-05,4.7e-05,4.5e-05,4.4e-05,4.8e-05
182,0.000102,0.0001,7.3e-05,4.6e-05,5.5e-05,6.9e-05,3.9e-05,6.1e-05,0.000131,6.6e-05,8.5e-05,7.8e-05,5.6e-05,6e-05,6e-05,5e-05,4.9e-05,5.1e-05,4.7e-05,4.4e-05,4.2e-05,4.1e-05,4.1e-05,4e-05,9.7e-05,4.6e-05,5.3e-05,3.9e-05,6.9e-05,8.6e-05,3.6e-05,3.9e-05
183,0.000105,0.000113,4.4e-05,3.5e-05,5e-05,4.8e-05,5.2e-05,4.5e-05,3.5e-05,3.5e-05,4e-05,4.9e-05,5.2e-05,4.5e-05,9.3e-05,8.8e-05,4.9e-05,4.4e-05,7.3e-05,9.2e-05,5.1e-05,6.6e-05,5.3e-05,5.2e-05,6.1e-05,5.8e-05,4.4e-05,4.3e-05,5.7e-05,8.3e-05,3.9e-05,5.1e-05
184,5e-05,6e-05,4.3e-05,5.4e-05,5.5e-05,5.7e-05,4.1e-05,7.7e-05,4.7e-05,4.7e-05,4.3e-05,0.000128,5.7e-05,5.4e-05,5.3e-05,5.3e-05,5e-05,4.9e-05,5.1e-05,5.4e-05,5e-05,6.7e-05,6.8e-05,5e-05,9.1e-05,9e-05,8.1e-05,5.6e-05,4.4e-05,4.7e-05,9.4e-05,3.9e-05
185,5e-05,6.7e-05,4.7e-05,5.2e-05,3.8e-05,3.9e-05,7e-05,5.7e-05,4e-05,4.3e-05,3.3e-05,3.7e-05,4.2e-05,7.2e-05,3.7e-05,3.9e-05,5.4e-05,4.7e-05,5e-05,5.7e-05,8.2e-05,9.8e-05,6.2e-05,6.8e-05,4.8e-05,4.1e-05,8.4e-05,7.2e-05,4e-05,3.6e-05,5.7e-05,8.1e-05
186,9e-05,5e-05,6.5e-05,9.3e-05,4.8e-05,4.7e-05,7.7e-05,7.5e-05,3.8e-05,5e-05,3.5e-05,6.4e-05,4.6e-05,4.5e-05,4.3e-05,4.8e-05,6e-05,6.4e-05,4.1e-05,3.7e-05,7.1e-05,4.8e-05,5.3e-05,7.7e-05,4.6e-05,7.1e-05,5e-05,4.5e-05,3.6e-05,4.1e-05,8.2e-05,0.000113
187,4.2e-05,4.8e-05,5.9e-05,5.1e-05,8.6e-05,8.3e-05,4e-05,4.4e-05,8.4e-05,8.4e-05,6.7e-05,0.000101,5.5e-05,4.7e-05,4.1e-05,0.000137,6.6e-05,6.4e-05,4.4e-05,5e-05,6.3e-05,6.8e-05,4.3e-05,4e-05,4.1e-05,3.7e-05,5e-05,5.5e-05,4.9e-05,4.8e-05,4.9e-05,7.3e-05
188,7e-05,8.4e-05,5.9e-05,4e-05,6.1e-05,5e-05,5.1e-05,5.4e-05,5.4e-05,5.9e-05,5.9e-05,5.6e-05,4.2e-05,4e-05,6e-05,3.8e-05,4.2e-05,3.7e-05,4.1e-05,5.6e-05,4e-05,6.2e-05,4.5e-05,4.6e-05,4.6e-05,6.9e-05,3.8e-05,4.6e-05,0.000108,0.000102,3.8e-05,7.5e-05
189,5.1e-05,5.7e-05,4.8e-05,4.2e-05,3.5e-05,6.9e-05,7.5e-05,4.5e-05,5.4e-05,6.5e-05,3.9e-05,4.5e-05,6.9e-05,0.000141,6.7e-05,7.3e-05,4.5e-05,4.4e-05,7.8e-05,9.1e-05,4.2e-05,5.2e-05,4.7e-05,4.8e-05,7.3e-05,9.1e-05,4.4e-05,5.5e-05,7.8e-05,6.8e-05,5e-05,3.8e-05
190,3.9e-05,3.5e-05,4.8e-05,4e-05,4.3e-05,3.9e-05,3.9e-05,4.8e-05,4.9e-05,4.2e-05,4.1e-05,5e-05,6.1e-05,7.7e-05,4.8e-05,6e-05,4.6e-05,4.2e-05,5.7e-05,6e-05,5e-05,4.7e-05,3.9e-05,8e-05,6.8e-05,5.9e-05,7e-05,7.4e-05,3.7e-05,0.000224,4.1e-05,4e-05
191,4.8e-05,8.4e-05,5.3e-05,4.8e-05,4.8e-05,7.7e-05,0.000946,7.4e-05,3.4e-05,7e-05,4.3e-05,4.7e-05,4e-05,4.3e-05,4.6e-05,4.6e-05,7.1e-05,3.5e-05,4.2e-05,3.6e-05,6.7e-05,6.5e-05,7.6e-05,7.5e-05,5.2e-05,0.000218,5.8e-05,0.000101,3.9e-05,3.5e-05,5.5e-05,6.5e-05
192,8.6e-05,4.9e-05,6.9e-05,7.9e-05,5.7e-05,6.8e-05,6.1e-05,5.7e-05,3.9e-05,5.1e-05,7.1e-05,6.6e-05,4.8e-05,4.2e-05,4.6e-05,4.3e-05,6.9e-05,6.6e-05,4.6e-05,4.7e-05,4.4e-05,6e-05,5e-05,4.8e-05,3.9e-05,5.2e-05,4.7e-05,4.8e-05,4.2e-05,4e-05,7.4e-05,7e-05
193,6.3e-05,6.4e-05,5.3e-05,4.9e-05,9.6e-05,8.1e-05,5.4e-05,4.4e-05,0.000109,6.7e-05,6.6e-05,5.8e-05,0.00046,3.8e-05,0.000219,7.4e-05,7.3e-05,5.8e-05,5.2e-05,4.7e-05,4.9e-05,5e-05,5.4e-05,5e-05,5.4e-05,6e-05,4.4e-05,5.2e-05,4.4e-05,5.4e-05,4.9e-05,5.1e-05
194,5.1e-05,5.3e-05,5.5e-05,5.3e-05,5e-05,7e-05,4.2e-05,4.1e-05,7.8e-05,9.4e-05,7.5e-05,4.6e-05,7.5e-05,0.000151,7.8e-05,8.1e-05,4.4e-05,4.7e-05,4.8e-05,5.4e-05,4.5e-05,4.9e-05,4.8e-05,3.9e-05,4.6e-05,4.8e-05,9.1e-05,4.6e-05,8.3e-05,6.4e-05,3.8e-05,4.5e-05
195,4e-05,4.3e-05,4.4e-05,5.1e-05,6e-05,4.5e-05,4.1e-05,3.8e-05,5.4e-05,4.5e-05,4.7e-05,4.3e-05,7.1e-05,6.6e-05,6.8e-05,7.8e-05,3.7e-05,5.3e-05,6.7e-05,0.000114,4.3e-05,5.8e-05,4.8e-05,4.1e-05,4.7e-05,6.1e-05,5.4e-05,4.2e-05,7.5e-05,8.4e-05,3.6e-05,5.6e-05
196,5.3e-05,4.2e-05,5.1e-05,4.5e-05,4e-05,3.6e-05,7.6e-05,7.4e-05,4.5e-05,5.7e-05,4.4e-05,4e-05,5.8e-05,5.7e-05,5.5e-05,5.7e-05,4.5e-05,4.7e-05,4.7e-05,7.2e-05,5.3e-05,4.1e-05,7.1e-05,6.6e-05,5.8e-05,6e-05,9.3e-05,8.9e-05,5.8e-05,4.9e-05,6.1e-05,5.9e-05
197,3.9e-05,4.4e-05,7.8e-05,6.2e-05,4.2e-05,4.2e-05,4.4e-05,4.9e-05,3.6e-05,7.1e-05,4.1e-05,3.4e-05,4e-05,4.5e-05,4.9e-05,5e-05,4.2e-05,5e-05,4.1e-05,4.7e-05,6e-05,6.1e-05,6.5e-05,7.5e-05,4.7e-05,4.7e-05,4.8e-05,5.1e-05,4.6e-05,4.2e-05,5.4e-05,6e-05
198,5.2e-05,6.2e-05,8.7e-05,0.000108,4.9e-05,5.4e-05,6.2e-05,4.6e-05,4.2e-05,5e-05,4.9e-05,6.5e-05,5.3e-05,5.2e-05,5.3e-05,5.4e-05,7.4e-05,8.6e-05,5.7e-05,4.4e-05,8.5e-05,9.9e-05,4.4e-05,4.8e-05,5.2e-05,5.3e-05,5.8e-05,6.5e-05,5.5e-05,5.3e-05,0.000105,0.000154
199,7.2e-05,0.000113,4.9e-05,4.7e-05,5.1e-05,6.4e-05,4.2e-05,3.9e-05,6.5e-05,8.8e-05,8.2e-05,8.4e-05,4.4e-05,4.2e-05,4.4e-05,5e-05,6.4e-05,6.6e-05,5.3e-05,5.2e-05,5.2e-05,5.2e-05,5.6e-05,6.2e-05,4.2e-05,5.3e-05,5.2e-05,4.8e-05,6.1e-05,4.6e-05,4.7e-05,4.4e-05
200,4.2e-05,4.6e-05,3.9e-05,4.3e-05,5.1e-05,4.1e-05,4.3e-05,3.4e-05,4.8e-05,7.7e-05,6.5e-05,0.000121,5e-05,6.9e-05,4.5e-05,0.000102,2.9e-05,9e-05,4.1e-05,4.2e-05,4.1e-05,5e-05,4.7e-05,5.5e-05,3.2e-05,3.8e-05,3.9e-05,3.7e-05,5.6e-05,5.9e-05,3.7e-05,4.2e-05
201,4.1e-05,4.2e-05,3.7e-05,3.8e-05,4.2e-05,4.1e-05,4.4e-05,3.7e-05,3.9e-05,3.8e-05,4e-05,3.4e-05,4.7e-05,4.8e-05,6.7e-05,6.2e-05,3.1e-05,4e-05,5.1e-05,5.7e-05,3.7e-05,4.1e-05,5.8e-05,3.1e-05,9.1e-05,9.1e-05,4.6e-05,6.9e-05,6e-05,5.7e-05,3.9e-05,3.6e-05
202,5.2e-05,5.1e-05,4.9e-05,4.4e-05,0.000108,4.4e-05,6.4e-05,6.1e-05,4.8e-05,5.4e-05,5.1e-05,5.2e-05,4.6e-05,4.6e-05,4.2e-05,6.4e-05,4e-05,3.8e-05,4.2e-05,4.9e-05,4.2e-05,4e-05,5.2e-05,6.1e-05,5.8e-05,7.4e-05,8.6e-05,7.2e-05,4.9e-05,4.7e-05,5.4e-05,4.7e-05
203,4.9e-05,7.1e-05,4.4e-05,5.5e-05,4e-05,5.4e-05,3.5e-05,5.7e-05,4.3e-05,4.7e-05,6.2e-05,4.5e-05,4.4e-05,4.3e-05,4.1e-05,4.5e-05,3.7e-05,6.6e-05,5.3e-05,4e-05,5.7e-05,6.4e-05,0.000102,8.3e-05,4.5e-05,4e-05,4.6e-05,4.6e-05,4.9e-05,4.6e-05,7e-05,6.8e-05
204,7.4e-05,6.1e-05,9.2e-05,8.3e-05,6.7e-05,5.9e-05,3.5e-05,4.9e-05,6.6e-05,5.3e-05,5.4e-05,5.2e-05,5e-05,4.4e-05,4.5e-05,5.7e-05,0.000116,9.5e-05,4.5e-05,4.2e-05,9e-05,9.4e-05,5.5e-05,5.3e-05,5.5e-05,5.5e-05,5.3e-05,4.8e-05,4.6e-05,4.7e-05,7.9e-05,6.4e-05
205,5.1e-05,5e-05,5.4e-05,4.5e-05,6.5e-05,6.1e-05,4.7e-05,5.3e-05,6e-05,0.000147,0.000141,8.6e-05,6.8e-05,4.8e-05,6.1e-05,7.8e-05,6e-05,0.000115,4.8e-05,5e-05,4.6e-05,4.6e-05,4.8e-05,4.6e-05,3.8e-05,4.4e-05,4.2e-05,4.5e-05,4.1e-05,3.8e-05,6.3e-05,3.8e-05
206,3.5e-05,4.7e-05,5.1e-05,3.7e-05,5.2e-05,4.5e-05,3.9e-05,5.7e-05,5.7e-05,5.2e-05,4.3e-05,5.1e-05,0.000102,0.000104,0.000121,7.9e-05,3.2e-05,3.7e-05,3.8e-05,3.2e-05,3.5e-05,4e-05,4.5e-05,6.1e-05,3.4e-05,4.2e-05,4.4e-05,4.2e-05,0.000144,6.2e-05,3.8e-05,4e-05
207,4.4e-05,4.8e-05,5.1e-05,4.7e-05,7e-05,6e-05,6.7e-05,0.000217,4.4e-05,4.5e-05,3.7e-05,4.7e-05,9e-05,4.6e-05,5.6e-05,6.3e-05,4.6e-05,4.7e-05,5.7e-05,7.9e-05,4.1e-05,3.6e-05,5.5e-05,4.6e-05,5.7e-05,7.4e-05,4.9e-05,5.4e-05,6.4e-05,7.1e-05,4.6e-05,5e-05
208,4.7e-05,4.2e-05,7.6e-05,3.6e-05,4.1e-05,5.7e-05,5.3e-05,6.7e-05,4.7e-05,4.2e-05,7.9e-05,9.9e-05,4.1e-05,7.9e-05,4.6e-05,5.4e-05,6.8e-05,3.8e-05,7e-05,9.5e-05,5e-05,5e-05,7.4e-05,5.5e-05,7.3e-05,5.2e-05,5.1e-05,4.6e-05,5.6e-05,6.6e-05,3.8e-05,4.5e-05
209,6e-05,4.6e-05,4.2e-05,4e-05,4.6e-05,5.1e-05,4.8e-05,5.4e-05,5.8e-05,4.9e-05,3.9e-05,5.9e-05,4.7e-05,6.5e-05,6.4e-05,5.5e-05,4.6e-05,4e-05,4e-05,4.1e-05,6.5e-05,7.2e-05,8.2e-05,8e-05,5e-05,4.5e-05,4.6e-05,4.5e-05,4.1e-05,3.9e-05,7.5e-05,6.4e-05
210,0.000103,0.000111,7.9e-05,9.6e-05,5.1e-05,4.2e-05,4.2e-05,6.1e-05,3.5e-05,6e-05,5.9e-05,8.3e-05,4.5e-05,5.2e-05,4.6e-05,3e-05,9.3e-05,9.2e-05,4.6e-05,3.6e-05,7.2e-05,6.7e-05,4.1e-05,6.2e-05,4.3e-05,4.1e-05,3.4e-05,4.7e-05,5.2e-05,3.5e-05,0.000103,8.7e-05
211,5e-05,5.3e-05,7.6e-05,7.7e-05,8.1e-05,7e-05,4.9e-05,4.1e-05,0.000138,5.4e-05,5.9e-05,6.3e-05,5.7e-05,8.1e-05,3.4e-05,4.4e-05,6.2e-05,6.3e-05,4.8e-05,4.9e-05,4.8e-05,5.6e-05,5.7e-05,5.3e-05,3.6e-05,3.5e-05,4.6e-05,5.1e-05,5e-05,5.5e-05,4.1e-05,2.9e-05
212,4.8e-05,8.1e-05,4.4e-05,5.7e-05,4.6e-05,5.6e-05,0.000283,4.9e-05,5.2e-05,3.7e-05,4.4e-05,4.3e-05,4e-05,4.7e-05,8.1e-05,7.2e-05,4.6e-05,3.7e-05,3.8e-05,6e-05,4.7e-05,6.6e-05,4.5e-05,4.9e-05,4.6e-05,3.3e-05,0.000128,7.3e-05,3.8e-05,5.2e-05,4.2e-05,3.5e-05
213,4.5e-05,4.2e-05,4.8e-05,7.1e-05,4.1e-05,5.7e-05,9.7e-05,9.1e-05,5.3e-05,6e-05,5.2e-05,6.2e-05,5.9e-05,4.9e-05,6.3e-05,5.7e-05,7.9e-05,5.3e-05,6.7e-05,7.1e-05,3.7e-05,4.4e-05,5e-05,0.000142,5.2e-05,7.7e-05,5.7e-05,5.9e-05,6.2e-05,5.6e-05,5.2e-05,5.1e-05
214,4.2e-05,3.9e-05,5.8e-05,5.7e-05,4.9e-05,5.8e-05,4.9e-05,4.7e-05,5.2e-05,6.3e-05,4.3e-05,5.7e-05,5.5e-05,5.7e-05,5.6e-05,4.1e-05,5.3e-05,3.3e-05,5.4e-05,6.7e-05,5.1e-05,4.3e-05,7.9e-05,7.8e-05,9.3e-05,7.2e-05,6e-05,4.5e-05,4e-05,5e-05,6.2e-05,5e-05
215,7.1e-05,5.6e-05,5.5e-05,6.3e-05,6e-05,5.8e-05,6.3e-05,7.3e-05,6.1e-05,5.6e-05,6.6e-05,8.7e-05,5.6e-05,5.5e-05,6e-05,4.3e-05,4.5e-05,4.4e-05,7.2e-05,4.2e-05,0.000144,0.00011,7.7e-05,9.4e-05,4.8e-05,4.6e-05,4.9e-05,5.2e-05,6.5e-05,5.2e-05,7.6e-05,6.8e-05
216,8.8e-05,7.2e-05,7e-05,7.1e-05,4.9e-05,4.4e-05,7.6e-05,6e-05,4.8e-05,5.6e-05,7.7e-05,7e-05,6.5e-05,7.4e-05,5.1e-05,4.5e-05,0.000141,0.000136,5.5e-05,6.3e-05,6.5e-05,8.4e-05,0.000113,0.000109,4.6e-05,3.4e-05,5.5e-05,4.9e-05,4.5e-05,4.4e-05,0.000106,8.3e-05
217,5e-05,5.6e-05,4.6e-05,5.6e-05,6.3e-05,7.5e-05,6e-05,0.000101,6.7e-05,5.6e-05,3.6e-05,4.6e-05,5e-05,7.2e-05,3.5e-05,9e-05,5.3e-05,6.1e-05,4.6e-05,4.6e-05,4.1e-05,6.7e-05,4.3e-05,4.2e-05,5e-05,4.4e-05,6.8e-05,6.7e-05,5.7e-05,0.000103,4.6e-05,4.9e-05
218,4.6e-05,4.3e-05,4e-05,4.6e-05,4.3e-05,5.4e-05,0.000149,0.000104,5.1e-05,5.4e-05,4.2e-05,4.4e-05,5e-05,4e-05,8.5e-05,6.8e-05,3.9e-05,5.2e-05,6.7e-05,6.3e-05,5.2e-05,4.7e-05,5.6e-05,5.4e-05,6.1e-05,3.8e-05,4.4e-05,4.2e-05,9e-05,9.2e-05,4.2e-05,6.4e-05
219,4.3e-05,5.1e-05,6.8e-05,4.2e-05,5e-05,4.6e-05,5e-05,6.3e-05,4.3e-05,4.8e-05,4.2e-05,4.5e-05,4e-05,4.4e-05,6.6e-05,7.1e-05,4.2e-05,6.5e-05,0.000108,8.6e-05,4.8e-05,6.3e-05,4.8e-05,3.4e-05,8.4e-05,9.7e-05,4.2e-05,7.8e-05,0.0001,8e-05,5.2e-05,4.5e-05
220,4.9e-05,4.4e-05,4e-05,5e-05,4.5e-05,6.4e-05,5.1e-05,5.2e-05,3.7e-05,5.1e-05,4.3e-05,4e-05,3.9e-05,4.9e-05,4.7e-05,3.9e-05,5.3e-05,4.3e-05,4.1e-05,4.5e-05,5e-05,3.4e-05,6e-05,6.1e-05,8.9e-05,6.1e-05,3.8e-05,6.5e-05,5.1e-05,6.6e-05,5.6e-05,5.4e-05
221,4.7e-05,3.8e-05,4.7e-05,5.1e-05,4.1e-05,4.3e-05,4.9e-05,4.6e-05,4.6e-05,5.1e-05,6.6e-05,9.1e-05,5.5e-05,4.8e-05,4.9e-05,4.4e-05,9.1e-05,5.3e-05,5.5e-05,3.9e-05,0.000109,7.9e-05,8e-05,8.9e-05,3.7e-05,4.8e-05,3.6e-05,4.8e-05,3.9e-05,4e-05,8.4e-05,7.6e-05
222,8.1e-05,8.1e-05,6e-05,5.7e-05,4.1e-05,5.5e-05,4.7e-05,4.9e-05,5.5e-05,5.7e-05,7.1e-05,5.6e-05,6.5e-05,5.6e-05,4.5e-05,4.3e-05,6.9e-05,0.000185,4.5e-05,0.000176,6.7e-05,6e-05,6.5e-05,5.2e-05,5.7e-05,8.2e-05,9.8e-05,6.6e-05,0.000129,5.2e-05,6.5e-05,8e-05
223,8.4e-05,5.3e-05,5.3e-05,5.7e-05,5.2e-05,7e-05,0.000113,9.2e-05,5.7e-05,5e-05,3.8e-05,3.9e-05,3.7e-05,3.9e-05,3.6e-05,4.5e-05,5.9e-05,6.4e-05,4.6e-05,4e-05,4.6e-05,5.1e-05,5.3e-05,4e-05,4.4e-05,4.2e-05,5.1e-05,6.1e-05,4.8e-05,3.6e-05,3.9e-05,3.4e-05
224,3.5e-05,4e-05,3.9e-05,4.8e-05,5e-05,4.9e-05,4.9e-05,5.7e-05,5.3e-05,4.1e-05,4.7e-05,4.1e-05,4.8e-05,4.8e-05,7.1e-05,5.1e-05,3.6e-05,4.1e-05,5.3e-05,0.0011,4.2e-05,4.8e-05,4.1e-05,0.000471,3.9e-05,4.6e-05,3.9e-05,3.9e-05,8.8e-05,7.2e-05,4.6e-05,4.9e-05
225,4.1e-05,5.4e-05,4.5e-05,5e-05,4e-05,6.1e-05,4.4e-05,4.7e-05,5.7e-05,4.3e-05,4.8e-05,4.9e-05,4.4e-05,4.9e-05,5.4e-05,6e-05,3.5e-05,5.2e-05,6e-05,9.7e-05,4.7e-05,4.1e-05,4.3e-05,3.8e-05,0.000112,7.6e-05,4.4e-05,5e-05,5.9e-05,7.9e-05,4.9e-05,5.2e-05
226,4.6e-05,5.7e-05,3.6e-05,3.9e-05,3.8e-05,4.1e-05,4.8e-05,4.7e-05,5.2e-05,3.8e-05,5.9e-05,7e-05,4.7e-05,9.3e-05,5.1e-05,4.4e-05,4.5e-05,5.6e-05,7e-05,6.2e-05,6.4e-05,6.5e-05,8.6e-05,4.8e-05,5.7e-05,4.6e-05,6.5e-05,6.4e-05,5.4e-05,5.8e-05,5.2e-05,4.5e-05
227,3.9e-05,4.2e-05,7.4e-05,4.5e-05,5.6e-05,4.8e-05,4.1e-05,4.6e-05,4.6e-05,5.4e-05,6.6e-05,7.2e-05,9.6e-05,0.000268,5.3e-05,4.6e-05,4.4e-05,3.4e-05,6.8e-05,4.9e-05,0.000132,7.5e-05,8.2e-05,8e-05,5.2e-05,5.7e-05,7.1e-05,5.2e-05,4.9e-05,4.2e-05,6.1e-05,5.5e-05
228,5.4e-05,6.7e-05,6.1e-05,7e-05,6.5e-05,5e-05,5.6e-05,4.9e-05,0.000115,5.2e-05,6.4e-05,4.9e-05,5.5e-05,8.7e-05,4.4e-05,3.8e-05,7.8e-05,5.4e-05,4.5e-05,4.5e-05,8.4e-05,6.9e-05,7.1e-05,7.9e-05,4.6e-05,5.8e-05,7.3e-05,0.000155,5.3e-05,5.8e-05,9.5e-05,0.000121
229,5.5e-05,5.5e-05,3.8e-05,4.6e-05,8.5e-05,0.000128,4.9e-05,5.1e-05,5.5e-05,5.9e-05,4.9e-05,0.000153,3.5e-05,4.9e-05,0.000182,0.000116,6.4e-05,7.1e-05,5.7e-05,5e-05,7.3e-05,4.7e-05,4.6e-05,5.4e-05,3.7e-05,4e-05,5e-05,6.3e-05,4.7e-05,4.5e-05,8.1e-05,4.4e-05
230,5.2e-05,4.4e-05,4.1e-05,5.4e-05,6.3e-05,5.1e-05,5.4e-05,6.8e-05,5.5e-05,4.6e-05,5.2e-05,4.9e-05,4.8e-05,6.5e-05,5.9e-05,5.2e-05,4.6e-05,4.1e-05,7.2e-05,0.000112,3.7e-05,4.4e-05,5.3e-05,3.7e-05,5e-05,4.9e-05,4.5e-05,5.3e-05,0.00011,6.3e-05,9.5e-05,8.1e-05
231,6.2e-05,3.7e-05,3.8e-05,9.8e-05,3.9e-05,3.5e-05,4.3e-05,6e-05,4e-05,3.8e-05,5.1e-05,3.9e-05,4.3e-05,4.5e-05,4.5e-05,3.5e-05,4.7e-05,4.8e-05,5.8e-05,5.1e-05,5.2e-05,5.1e-05,4.8e-05,4.1e-05,8.4e-05,7.7e-05,5.6e-05,7.9e-05,8.2e-05,0.000101,4.5e-05,4.3e-05
232,5.6e-05,6e-05,4.4e-05,4.6e-05,4.5e-05,5e-05,5.8e-05,4.1e-05,5.4e-05,3.9e-05,0.000134,0.000117,6.9e-05,5.1e-05,0.000109,6.2e-05,5.3e-05,4.9e-05,4e-05,4.8e-05,4.4e-05,4.2e-05,4.4e-05,4.1e-05,5.8e-05,5.6e-05,5e-05,5.8e-05,5.1e-05,5.7e-05,4.6e-05,5.3e-05
233,7.4e-05,3.4e-05,5e-05,4.7e-05,4.6e-05,4e-05,5.7e-05,4.2e-05,4.2e-05,0.000128,4.8e-05,4.8e-05,5.4e-05,8.5e-05,4.1e-05,6e-05,6.1e-05,3.5e-05,5.1e-05,4.6e-05,5.7e-05,6.6e-05,7.7e-05,8.4e-05,3.6e-05,4.2e-05,5.8e-05,4.6e-05,0.000112,3.8e-05,3.8e-05,3.5e-05
234,5.6e-05,9.2e-05,5.9e-05,5.5e-05,3.7e-05,4e-05,5.5e-05,4.9e-05,4.9e-05,5e-05,0.000108,5.4e-05,4.7e-05,3.7e-05,5e-05,5e-05,7.8e-05,0.000557,4.1e-05,4.3e-05,0.000138,7.8e-05,7.2e-05,6.3e-05,3.9e-05,4.9e-05,7.7e-05,7.2e-05,4.6e-05,4.8e-05,9.8e-05,8.7e-05
235,5.2e-05,4.4e-05,4.8e-05,7.7e-05,8.5e-05,6.9e-05,4.7e-05,5.7e-05,8.5e-05,0.00012,5.7e-05,5.5e-05,5.5e-05,6.6e-05,6.7e-05,8.3e-05,5.3e-05,4.7e-05,4.8e-05,0.000126,4.2e-05,6.2e-05,4e-05,0.000407,4.9e-05,5.3e-05,4.1e-05,4.5e-05,4.9e-05,0.000466,4.5e-05,4.2e-05
236,3.8e-05,4.8e-05,5e-05,5.2e-05,3.4e-05,5.4e-05,7.1e-05,4.4e-05,4.4e-05,5.2e-05,6.2e-05,9.4e-05,5.6e-05,7.6e-05,5.1e-05,4.6e-05,5.3e-05,4.6e-05,5.7e-05,8.2e-05,5e-05,4.6e-05,4.7e-05,3.8e-05,6.8e-05,5.7e-05,5.2e-05,4.5e-05,5e-05,5.7e-05,5e-05,4.3e-05
237,4.1e-05,3.8e-05,4e-05,5.7e-05,4.9e-05,4.9e-05,4.6e-05,6.1e-05,3.8e-05,3.5e-05,3.7e-05,4.1e-05,3.7e-05,4.7e-05,5.7e-05,5e-05,3.3e-05,4.5e-05,3.6e-05,4.8e-05,4.1e-05,4.1e-05,5.9e-05,7e-05,0.000425,8.1e-05,4.1e-05,5.5e-05,0.000247,0.00013,4.5e-05,0.000499
