stat_bytes,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
235,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
236,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
237,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
238,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
239,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
240,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
241,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
242,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
243,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
244,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
245,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
246,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
247,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
248,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
249,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
250,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
251,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
252,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
253,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
254,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
255,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
256,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
257,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
258,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
259,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
260,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
261,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
262,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
263,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
264,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
265,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
266,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
267,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
268,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
269,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
270,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
271,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
272,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
273,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
274,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
275,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
276,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
277,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
278,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
279,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
280,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
281,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
282,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
283,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
284,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
285,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
286,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
287,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
288,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
289,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
290,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
291,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
292,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
293,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
294,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
295,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
296,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
297,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
298,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
299,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
300,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
301,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
302,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
303,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
304,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
305,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
306,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
307,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
308,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
309,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
310,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
311,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
312,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
313,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
314,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
315,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
316,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432,949535506432
