avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
239,4.7e-05,3.9e-05,8.5e-05,5.9e-05,6.3e-05,5e-05,4.9e-05,4.5e-05,3.6e-05,4.2e-05,3.8e-05,3.3e-05,4.1e-05,6.9e-05,3.6e-05,4.1e-05,4.9e-05,4.7e-05,3.9e-05,4.2e-05,7.1e-05,7.9e-05,9.7e-05,8.6e-05,9.3e-05,4.2e-05,7.4e-05,6.8e-05,4e-05,5.1e-05,8.1e-05,5.9e-05
240,5.9e-05,8.9e-05,0.000216,0.000382,0.000207,0.000118,6.9e-05,6.9e-05,6.1e-05,0.000101,4.6e-05,4.5e-05,4.5e-05,0.000224,9.2e-05,6.1e-05,0.000112,7.9e-05,4.1e-05,4.8e-05,0.000112,7.2e-05,4.3e-05,4.8e-05,4.2e-05,5.3e-05,5.4e-05,4.2e-05,4.9e-05,5.1e-05,5.2e-05,6.4e-05
241,0.000241,6.8e-05,8.2e-05,0.000207,0.000101,7.3e-05,5.7e-05,5.5e-05,5.7e-05,0.000103,4.3e-05,6e-05,6e-05,5.3e-05,4.4e-05,6.6e-05,5.8e-05,4.1e-05,6.6e-05,6.9e-05,4.3e-05,4.7e-05,4e-05,3.7e-05,4.5e-05,6.3e-05,3.6e-05,4.8e-05,4.4e-05,4.6e-05,7.5e-05,5.4e-05
242,4e-05,4e-05,7.6e-05,4.6e-05,5.9e-05,6.9e-05,5.1e-05,4.5e-05,5.7e-05,5.4e-05,5.1e-05,0.000137,3.7e-05,4.9e-05,3.8e-05,4.4e-05,4.9e-05,4.1e-05,5.4e-05,5.6e-05,5.5e-05,4.6e-05,4.9e-05,4.7e-05,4e-05,5.4e-05,4.5e-05,4.5e-05,4.7e-05,6.7e-05,3.8e-05,4.2e-05
243,4.6e-05,4.3e-05,6.3e-05,4.4e-05,3.8e-05,4.3e-05,4.8e-05,4.4e-05,5e-05,4.2e-05,6.1e-05,7.5e-05,8.6e-05,0.000101,4.1e-05,6.1e-05,5e-05,3.7e-05,4.5e-05,4.9e-05,4.5e-05,4.2e-05,4e-05,8.4e-05,8.8e-05,0.000131,5.1e-05,5.8e-05,8.1e-05,7.7e-05,4.4e-05,9e-05
244,0.000247,5.2e-05,0.00016,5e-05,5.1e-05,6e-05,7e-05,5.9e-05,4.7e-05,5.2e-05,6e-05,4.7e-05,4.4e-05,5.6e-05,5.5e-05,4.4e-05,4.9e-05,4.4e-05,4.2e-05,4.3e-05,5.1e-05,5.1e-05,4.3e-05,4.1e-05,0.000113,4.6e-05,8.1e-05,5.9e-05,7.4e-05,6.7e-05,9e-05,6.2e-05
245,9.3e-05,4.2e-05,4.2e-05,3.8e-05,4.6e-05,4.8e-05,9.2e-05,6.2e-05,3.5e-05,3.8e-05,5.3e-05,4.6e-05,4.2e-05,3.2e-05,5.8e-05,9e-05,5.6e-05,5.4e-05,6e-05,5.6e-05,9.9e-05,7.8e-05,9.3e-05,0.000113,4.6e-05,5.1e-05,6.5e-05,0.000215,8.5e-05,4.3e-05,0.000146,6.4e-05
246,5.8e-05,5.9e-05,4.1e-05,5.8e-05,4.9e-05,4.5e-05,5.6e-05,8.5e-05,7.1e-05,6.5e-05,5e-05,5.9e-05,3.7e-05,3.2e-05,7.1e-05,5.6e-05,8.1e-05,7.7e-05,0.000183,6.6e-05,0.000176,0.000249,4.7e-05,5.6e-05,3.7e-05,4.7e-05,4.2e-05,4.8e-05,3.8e-05,5.9e-05,6.3e-05,5.7e-05
247,6.9e-05,7.9e-05,7.1e-05,6.5e-05,0.000112,8.7e-05,5.1e-05,5.4e-05,0.000405,5.9e-05,3.9e-05,7.9e-05,8e-05,6e-05,5.7e-05,5.2e-05,5.7e-05,7e-05,6.8e-05,4.8e-05,4.3e-05,4.4e-05,4.5e-05,0.000163,3.4e-05,4.3e-05,6e-05,7.1e-05,3.7e-05,4.8e-05,5.1e-05,5.7e-05
248,4.2e-05,4.7e-05,5.3e-05,4.2e-05,7.8e-05,7.4e-05,5.7e-05,4.9e-05,7.3e-05,3.8e-05,0.000101,7.2e-05,4e-05,5.1e-05,4.2e-05,6.5e-05,4e-05,3.8e-05,5e-05,4.9e-05,4.2e-05,4.3e-05,6e-05,5.4e-05,4.6e-05,6.5e-05,4.3e-05,5.7e-05,4.7e-05,3.6e-05,5.1e-05,4.4e-05
249,3.8e-05,3.9e-05,4.3e-05,4.3e-05,4.4e-05,4.4e-05,5.5e-05,5.3e-05,5e-05,4e-05,4.9e-05,6.8e-05,5.9e-05,0.00013,3.8e-05,5.2e-05,4.7e-05,3.6e-05,6.8e-05,4.1e-05,4.3e-05,4.3e-05,3.8e-05,4.8e-05,5.4e-05,6.6e-05,6.7e-05,5.9e-05,5.5e-05,7.2e-05,6.6e-05,5.1e-05
250,4.4e-05,4.6e-05,5.4e-05,4.7e-05,5.8e-05,4.6e-05,7.3e-05,7.3e-05,3.6e-05,4.9e-05,3.9e-05,6.3e-05,4.5e-05,6e-05,6.3e-05,5.2e-05,4.2e-05,3.9e-05,4.9e-05,4.1e-05,4.4e-05,4.5e-05,5.3e-05,6.3e-05,5.2e-05,5.3e-05,6.9e-05,7.6e-05,6.1e-05,6e-05,4.5e-05,4.7e-05
251,4.8e-05,3.9e-05,4.8e-05,4.9e-05,4.2e-05,4.8e-05,5.1e-05,4.2e-05,4.7e-05,4.4e-05,4.5e-05,4.3e-05,4e-05,4.7e-05,8.6e-05,5.9e-05,4.5e-05,5.3e-05,4.6e-05,5.4e-05,0.000155,6.3e-05,7.5e-05,0.000152,6.4e-05,4e-05,5e-05,8.5e-05,3.8e-05,3.9e-05,6.8e-05,6.1e-05
252,9.8e-05,0.000113,6.5e-05,8e-05,4.6e-05,4.2e-05,4.1e-05,4.8e-05,5.6e-05,6.1e-05,5.8e-05,5.8e-05,6.8e-05,0.000108,3.7e-05,5.6e-05,7.3e-05,0.000104,5e-05,0.000166,7e-05,5.2e-05,5.7e-05,6.1e-05,4.6e-05,6.1e-05,5.2e-05,6.1e-05,4.9e-05,5.6e-05,5.7e-05,5.3e-05
253,9.8e-05,9.1e-05,0.00013,5.7e-05,0.000106,7.2e-05,4.3e-05,5.8e-05,8.4e-05,8.1e-05,6.7e-05,7.5e-05,5.2e-05,6e-05,5.3e-05,9.3e-05,7.7e-05,8.7e-05,6.5e-05,6.1e-05,6.3e-05,5.8e-05,6.7e-05,5.5e-05,4.9e-05,4.8e-05,4.5e-05,4.7e-05,5.2e-05,4.8e-05,4.4e-05,5.6e-05
254,4.3e-05,5.5e-05,5.3e-05,4.3e-05,8e-05,7e-05,5.3e-05,5.9e-05,4.9e-05,0.000104,7.1e-05,8.8e-05,6.7e-05,0.000176,4.3e-05,5.8e-05,5.4e-05,4.9e-05,4.3e-05,4e-05,3.8e-05,5.1e-05,5.3e-05,4.4e-05,4.9e-05,4.9e-05,5.6e-05,6.1e-05,5.5e-05,6e-05,3.8e-05,4.5e-05
255,4.5e-05,3.8e-05,4.8e-05,4e-05,3.8e-05,4.1e-05,5.5e-05,5e-05,4.9e-05,4.6e-05,4e-05,5.3e-05,5.2e-05,6.3e-05,4.9e-05,4.3e-05,4.8e-05,4.1e-05,4.8e-05,4e-05,4.4e-05,4.5e-05,6.5e-05,5.7e-05,7.2e-05,7.2e-05,6.6e-05,7.7e-05,6.8e-05,6e-05,3.9e-05,0.000432
256,4.3e-05,4.9e-05,4.6e-05,5.9e-05,4.2e-05,3.6e-05,6.2e-05,6e-05,3.7e-05,3.8e-05,4.1e-05,4.4e-05,3.5e-05,4.8e-05,8.2e-05,0.000188,4.1e-05,5e-05,6.6e-05,3.1e-05,5e-05,5.3e-05,4.8e-05,4.5e-05,4.8e-05,5.5e-05,6.2e-05,4.2e-05,4.7e-05,4.9e-05,9e-05,6.1e-05
257,7.5e-05,4.6e-05,5.4e-05,7.9e-05,4e-05,6.2e-05,4.6e-05,7.1e-05,4.2e-05,5.2e-05,4.3e-05,4.7e-05,4.7e-05,4.8e-05,5e-05,4.5e-05,5.1e-05,4.9e-05,5.6e-05,8.6e-05,0.0001,8.5e-05,7.5e-05,0.000603,5.1e-05,3.8e-05,4.2e-05,3.9e-05,5.2e-05,4.8e-05,5.8e-05,5.9e-05
258,4.5e-05,5.6e-05,9.4e-05,9.9e-05,3.6e-05,3.8e-05,5.3e-05,3.9e-05,4.5e-05,6.5e-05,4.8e-05,3.7e-05,3.2e-05,3.3e-05,3.7e-05,4.5e-05,4.9e-05,8e-05,7.4e-05,9.2e-05,5.5e-05,7.5e-05,5.5e-05,0.000122,4.1e-05,4.3e-05,4.4e-05,4.9e-05,3.8e-05,4.4e-05,7.9e-05,0.000148
259,8.8e-05,8.4e-05,0.000103,5.5e-05,9.3e-05,9.1e-05,4.6e-05,5.6e-05,9.6e-05,8.1e-05,6.3e-05,8.5e-05,4.5e-05,5.1e-05,4e-05,4.3e-05,6.4e-05,7.2e-05,6.4e-05,6e-05,5.5e-05,4e-05,4.1e-05,4.4e-05,5.4e-05,4.3e-05,5.2e-05,5.3e-05,4.5e-05,5.6e-05,4.9e-05,6.7e-05
260,4.4e-05,4e-05,4.1e-05,4.3e-05,6e-05,5.6e-05,7.2e-05,6.7e-05,4.5e-05,4.2e-05,0.000132,9.5e-05,6.9e-05,0.0001,5.5e-05,8.4e-05,4.3e-05,4.8e-05,2.8e-05,4.3e-05,3.5e-05,4.8e-05,6.4e-05,4.6e-05,5.6e-05,4e-05,0.000308,5.7e-05,6.1e-05,6e-05,4.8e-05,4.4e-05
261,3.6e-05,4e-05,4.6e-05,6.8e-05,4.2e-05,6.3e-05,7.7e-05,5.7e-05,4.1e-05,4.3e-05,4.2e-05,3.8e-05,3.4e-05,4.2e-05,3.7e-05,4.7e-05,4.5e-05,3.9e-05,5.1e-05,4.4e-05,5e-05,4.8e-05,3.8e-05,5.1e-05,0.000111,0.000114,5.5e-05,0.000219,6.7e-05,0.000121,6.5e-05,9.1e-05
262,4.3e-05,5.3e-05,4.3e-05,5.1e-05,4e-05,4.7e-05,5.9e-05,5e-05,3.4e-05,4e-05,4e-05,4.1e-05,4.6e-05,4.2e-05,6.9e-05,6.4e-05,4.3e-05,3.9e-05,5.3e-05,5.4e-05,4.4e-05,6.8e-05,4.3e-05,4.1e-05,4.6e-05,4.2e-05,4.9e-05,5.1e-05,4e-05,4.8e-05,4.4e-05,4.9e-05
263,4.3e-05,3.6e-05,5.2e-05,5.2e-05,4.6e-05,4.5e-05,4.5e-05,6.4e-05,3.8e-05,6.5e-05,5e-05,5.5e-05,3.8e-05,4.5e-05,4.3e-05,4.5e-05,0.000105,6e-05,5.6e-05,4.1e-05,9.6e-05,7e-05,8e-05,7.8e-05,3.6e-05,3.6e-05,4.3e-05,4.5e-05,4.4e-05,5.5e-05,6e-05,0.000388
264,7.3e-05,7.2e-05,7.5e-05,6.7e-05,5.2e-05,4.6e-05,4e-05,4.3e-05,5.9e-05,7e-05,5.9e-05,4.9e-05,4.8e-05,4.1e-05,5.5e-05,4e-05,6.3e-05,9e-05,0.000114,5.9e-05,8e-05,8.4e-05,6.3e-05,9.7e-05,4.4e-05,6.5e-05,4.7e-05,5.2e-05,4.7e-05,4.9e-05,7.5e-05,8.4e-05
265,9e-05,0.00014,4.2e-05,0.000105,0.000147,5.3e-05,5e-05,5.2e-05,0.000104,7.6e-05,8.8e-05,7.9e-05,0.000447,0.000127,5.5e-05,4.5e-05,5.4e-05,5.4e-05,6.3e-05,7.1e-05,4.4e-05,4.9e-05,6.3e-05,4.1e-05,3.9e-05,4.5e-05,5e-05,5.1e-05,4.2e-05,4.5e-05,4.2e-05,3.9e-05
266,0.00048,4.8e-05,3.9e-05,3.7e-05,0.000109,4.7e-05,5.2e-05,5.5e-05,4.1e-05,5.1e-05,4.8e-05,4.6e-05,4.8e-05,0.000103,3.8e-05,3.9e-05,3.6e-05,3.8e-05,4.2e-05,4e-05,3.7e-05,4.1e-05,3.7e-05,3.8e-05,6e-05,6.2e-05,3.6e-05,4.6e-05,7.8e-05,5.6e-05,4.1e-05,3.8e-05
267,4.3e-05,5.1e-05,4.5e-05,5.2e-05,0.000101,4.9e-05,6e-05,6.5e-05,4.8e-05,6e-05,3.6e-05,3.9e-05,4.3e-05,5.7e-05,0.000114,9.8e-05,3.9e-05,3.9e-05,4.5e-05,4e-05,4.8e-05,3.4e-05,4e-05,4e-05,5.5e-05,6.6e-05,7e-05,9.2e-05,6.5e-05,6.4e-05,4.3e-05,4.3e-05
268,6.3e-05,5.1e-05,3.8e-05,5.2e-05,5.5e-05,4.5e-05,5.3e-05,4.4e-05,4.4e-05,4.4e-05,5.9e-05,4.8e-05,4.4e-05,4.7e-05,5.2e-05,5.1e-05,4.5e-05,4.2e-05,4.6e-05,4.8e-05,4.7e-05,5.4e-05,4.3e-05,4.1e-05,5.8e-05,5.4e-05,7.1e-05,6.4e-05,5.5e-05,5.8e-05,5.2e-05,5e-05
269,3.6e-05,3.8e-05,8.3e-05,5.4e-05,4e-05,3.8e-05,3.7e-05,5.4e-05,5e-05,5.1e-05,5.6e-05,6.7e-05,5e-05,4.3e-05,4.5e-05,4.9e-05,6.9e-05,7.2e-05,5.3e-05,4.2e-05,9.7e-05,0.000183,9.6e-05,5.5e-05,7.8e-05,4.8e-05,0.000472,4.7e-05,6.6e-05,5.7e-05,7.6e-05,7.3e-05
270,7.1e-05,0.000143,6.1e-05,8.4e-05,5.8e-05,5e-05,4.9e-05,5.5e-05,4.7e-05,4.4e-05,6.5e-05,0.000154,5e-05,4.6e-05,3.9e-05,4.2e-05,7.7e-05,0.000129,9.2e-05,8.2e-05,6.3e-05,9.2e-05,6.5e-05,7e-05,5.6e-05,5e-05,5.4e-05,7.3e-05,5.4e-05,5.7e-05,6.1e-05,7.8e-05
271,6e-05,8.8e-05,9.8e-05,5.5e-05,0.000148,8.9e-05,5.1e-05,7.8e-05,0.000153,0.000106,6.5e-05,6e-05,9.4e-05,0.0001,4.8e-05,6.2e-05,0.000123,7e-05,6.2e-05,6.4e-05,5.8e-05,4.9e-05,4.7e-05,0.00013,4.5e-05,5.7e-05,4.3e-05,7.6e-05,3.7e-05,5.5e-05,4.9e-05,3.8e-05
272,0.000114,6e-05,5e-05,3.9e-05,6.2e-05,6.6e-05,8e-05,5.5e-05,5.8e-05,5e-05,4.7e-05,5.8e-05,7.8e-05,5.2e-05,4.7e-05,5.1e-05,7e-05,4.9e-05,4.6e-05,7e-05,4.5e-05,4.5e-05,3.1e-05,4.9e-05,8e-05,0.000106,4.2e-05,4.9e-05,0.000127,7.7e-05,4.1e-05,5e-05
273,4.7e-05,4.6e-05,4.7e-05,5.6e-05,5.9e-05,6.4e-05,7.1e-05,4.8e-05,3.5e-05,4.1e-05,4.8e-05,3.7e-05,5.9e-05,0.000884,0.000138,7.2e-05,6e-05,5.4e-05,5.4e-05,7.8e-05,4.5e-05,5e-05,5e-05,4.7e-05,4.9e-05,4.5e-05,0.00011,0.000132,0.000121,9.6e-05,0.000126,4.5e-05
274,4.5e-05,4.5e-05,4.8e-05,5.9e-05,4.4e-05,4.3e-05,6.6e-05,4.5e-05,5.3e-05,6.3e-05,4.5e-05,4.5e-05,4.5e-05,4.6e-05,4.6e-05,5.3e-05,4.5e-05,4.4e-05,9.3e-05,5.7e-05,4e-05,5.1e-05,5.6e-05,4.9e-05,5.4e-05,6e-05,4.7e-05,6.8e-05,7.5e-05,4.4e-05,4.3e-05,5.9e-05
275,8.8e-05,5e-05,9e-05,6.2e-05,4.2e-05,5.3e-05,5e-05,4.5e-05,5.3e-05,3.6e-05,6.6e-05,5.7e-05,5e-05,5.3e-05,4.4e-05,5.1e-05,6.1e-05,6.1e-05,0.000215,4.3e-05,0.000269,7.3e-05,6.3e-05,7.8e-05,4.9e-05,5.4e-05,6.4e-05,4.9e-05,3.8e-05,3.8e-05,9.6e-05,9e-05
276,0.000126,8.4e-05,6.2e-05,4.8e-05,4.1e-05,5.2e-05,5.1e-05,4.5e-05,5.5e-05,0.000228,7.5e-05,0.000126,4e-05,9.6e-05,3.4e-05,5.9e-05,9.8e-05,0.0001,7.2e-05,7.9e-05,7.8e-05,8e-05,7.9e-05,8.6e-05,4.5e-05,4.5e-05,4.1e-05,5.3e-05,4.5e-05,4.4e-05,5.4e-05,4.2e-05
277,0.000264,5.2e-05,3.4e-05,5e-05,7.8e-05,9.7e-05,0.000215,7.5e-05,6.6e-05,8.8e-05,7.3e-05,4.6e-05,0.000128,6.5e-05,0.000135,6.3e-05,6.9e-05,0.000112,8.4e-05,5.8e-05,3.4e-05,3.9e-05,5.1e-05,5.4e-05,8.7e-05,0.000103,0.000119,4.7e-05,3.3e-05,0.000635,7.1e-05,3.7e-05
278,5.5e-05,5e-05,4.2e-05,4.3e-05,5.9e-05,7.8e-05,4.5e-05,5.2e-05,5.3e-05,5.4e-05,7.4e-05,4e-05,4.2e-05,6e-05,0.000103,9e-05,4.1e-05,3.4e-05,4.1e-05,4.8e-05,4e-05,4.6e-05,4.1e-05,4.9e-05,6e-05,5.9e-05,4.7e-05,5.1e-05,0.000106,6.6e-05,5.7e-05,4.6e-05
279,4e-05,5.4e-05,4.6e-05,6.1e-05,4.6e-05,4e-05,4.2e-05,4.7e-05,4.9e-05,5.4e-05,7.3e-05,5.5e-05,4.7e-05,5.4e-05,6e-05,5.9e-05,4.7e-05,3.8e-05,5.1e-05,5.2e-05,5.1e-05,4.5e-05,5.6e-05,4.6e-05,4.7e-05,5.7e-05,7.2e-05,6.6e-05,0.00013,0.000105,5.7e-05,4.8e-05
280,4.5e-05,4.4e-05,6.2e-05,4.3e-05,5.3e-05,4.7e-05,5.2e-05,5.7e-05,4.3e-05,3.9e-05,5.1e-05,4.5e-05,6.8e-05,4.3e-05,5.8e-05,4.4e-05,4.4e-05,3.9e-05,4.6e-05,4.8e-05,3.8e-05,4.2e-05,4.3e-05,5.3e-05,5.3e-05,5.2e-05,6.9e-05,5.5e-05,4.9e-05,4.5e-05,5.7e-05,5.1e-05
281,3.9e-05,3.7e-05,6.5e-05,4.1e-05,3.7e-05,5e-05,4.7e-05,4.8e-05,0.000496,6.4e-05,0.000114,7e-05,9e-05,5.1e-05,4.4e-05,5.6e-05,5.6e-05,4.4e-05,4.8e-05,5.3e-05,0.000118,0.000115,8e-05,7.1e-05,4e-05,3.9e-05,3.5e-05,3.9e-05,4.4e-05,4.1e-05,6.1e-05,5.4e-05
282,5.2e-05,8e-05,6.3e-05,5.2e-05,8.1e-05,0.000109,4.5e-05,5.8e-05,5.8e-05,6.6e-05,4.7e-05,5.4e-05,6.2e-05,9e-05,5.5e-05,4.1e-05,9.9e-05,0.000102,8e-05,4.6e-05,6.7e-05,6.8e-05,7.1e-05,7e-05,7.7e-05,5.5e-05,4.6e-05,4.8e-05,4.9e-05,4.5e-05,5.8e-05,6.4e-05
283,4.4e-05,4.3e-05,4.2e-05,4.7e-05,6.1e-05,6.1e-05,6.5e-05,5.7e-05,6.2e-05,7.3e-05,3.9e-05,3.7e-05,3.6e-05,5e-05,5.3e-05,5.5e-05,4.2e-05,4.5e-05,5.8e-05,5.3e-05,5.2e-05,5.3e-05,4.5e-05,5.7e-05,0.000317,8.2e-05,5.3e-05,5.7e-05,3.9e-05,4.3e-05,4.8e-05,4.2e-05
284,4.3e-05,5.4e-05,4.4e-05,5.5e-05,7.7e-05,0.000107,4.9e-05,4e-05,9.7e-05,0.000179,4.1e-05,4.5e-05,5.7e-05,4.1e-05,8.7e-05,7.8e-05,4.1e-05,4.1e-05,4.3e-05,5.9e-05,5.6e-05,5.3e-05,4.1e-05,4.4e-05,6.2e-05,5.1e-05,4.9e-05,5.6e-05,0.000104,9.3e-05,5.2e-05,5.2e-05
285,5.6e-05,4.1e-05,5.9e-05,0.000111,5.4e-05,5.1e-05,5.3e-05,5.9e-05,4.6e-05,4.8e-05,8.8e-05,4e-05,5.2e-05,5.7e-05,4.6e-05,4.2e-05,4.9e-05,6.7e-05,6.5e-05,3.5e-05,5.2e-05,4.4e-05,4.1e-05,4.3e-05,5.7e-05,5.7e-05,9.6e-05,0.000103,8.7e-05,8.5e-05,4.3e-05,0.000118
286,5.1e-05,5.6e-05,4.1e-05,5.2e-05,0.000103,5.3e-05,5.2e-05,7e-05,4.8e-05,4.9e-05,7.3e-05,4.4e-05,5.1e-05,4.4e-05,4.2e-05,4.7e-05,4.3e-05,4.3e-05,4.1e-05,5.2e-05,4.4e-05,5.7e-05,4e-05,4.9e-05,5.3e-05,6.8e-05,0.000105,7.6e-05,7.9e-05,6.9e-05,8.7e-05,7.5e-05
287,6.1e-05,3.9e-05,5.6e-05,8.5e-05,4.3e-05,4.2e-05,4.2e-05,5.3e-05,4.8e-05,4.5e-05,7.3e-05,0.000401,7e-05,8.2e-05,4.2e-05,4.4e-05,0.00014,4.6e-05,3.6e-05,4.2e-05,9.2e-05,7.9e-05,4.5e-05,6.6e-05,4.7e-05,3.7e-05,4.6e-05,8.9e-05,3.7e-05,4.4e-05,6e-05,5.9e-05
288,6.6e-05,7.4e-05,4.3e-05,5.9e-05,6.3e-05,6.9e-05,4.8e-05,6.5e-05,3.8e-05,0.000173,4e-05,3.8e-05,5.3e-05,7.6e-05,4.8e-05,4.2e-05,8.3e-05,6.4e-05,4.5e-05,9.2e-05,7.3e-05,6.3e-05,7.9e-05,8.9e-05,7.1e-05,7.8e-05,5.3e-05,7.3e-05,4.7e-05,4.8e-05,7e-05,6.8e-05
289,4e-05,4.3e-05,5.7e-05,6.1e-05,6.2e-05,7.1e-05,4e-05,6.3e-05,6.4e-05,6.3e-05,3.2e-05,3.9e-05,4.8e-05,3.9e-05,0.000128,9.5e-05,4e-05,5e-05,6.4e-05,5.6e-05,6e-05,5.7e-05,4.7e-05,4.6e-05,9e-05,8.2e-05,5.7e-05,7.3e-05,4.7e-05,4.9e-05,9e-05,7.1e-05
290,4.1e-05,6.7e-05,4.6e-05,4.2e-05,6.4e-05,5.1e-05,3.8e-05,4.4e-05,6.3e-05,0.000114,4.3e-05,4.2e-05,4.5e-05,5.4e-05,5.3e-05,6e-05,5.9e-05,5.3e-05,5.3e-05,4e-05,4.2e-05,4.7e-05,5.6e-05,4.4e-05,4e-05,4.4e-05,4.1e-05,4.6e-05,5.7e-05,5.5e-05,4.8e-05,4.6e-05
291,5.8e-05,3.8e-05,5.5e-05,3.6e-05,5.1e-05,7.2e-05,5.3e-05,4.2e-05,4.9e-05,5.3e-05,7.4e-05,5e-05,4.2e-05,0.000446,5.8e-05,3.5e-05,3.9e-05,3.9e-05,5.2e-05,3.9e-05,4.5e-05,5.4e-05,5.8e-05,4e-05,5.8e-05,6.3e-05,9.4e-05,0.000132,6.4e-05,7.8e-05,4.1e-05,4.8e-05
292,4.5e-05,4.3e-05,5.8e-05,4.4e-05,4e-05,4e-05,3.7e-05,4.3e-05,3.8e-05,3.7e-05,8.9e-05,5.5e-05,5.7e-05,6e-05,4.2e-05,6.4e-05,4.9e-05,6.3e-05,6.1e-05,4.6e-05,6.4e-05,5.5e-05,4.8e-05,6.4e-05,4.8e-05,4.3e-05,7e-05,7.2e-05,6.9e-05,6.6e-05,5.3e-05,6.5e-05
293,3.5e-05,4e-05,5.3e-05,6e-05,3.9e-05,3.3e-05,5.7e-05,7.4e-05,4.6e-05,7.2e-05,3.9e-05,3.5e-05,4.1e-05,6e-05,4.3e-05,6.7e-05,4.2e-05,4.6e-05,4.4e-05,3.6e-05,5e-05,4.5e-05,9.6e-05,0.000103,4e-05,4.6e-05,4.1e-05,3.4e-05,2.8e-05,4.6e-05,4e-05,4e-05
294,7.8e-05,5.6e-05,5.6e-05,5.1e-05,4.1e-05,3.5e-05,5.3e-05,4.5e-05,6.6e-05,4.6e-05,3.8e-05,4.3e-05,5e-05,4.5e-05,7.7e-05,5.3e-05,0.000133,0.000105,8e-05,8e-05,5.4e-05,5.5e-05,0.000115,0.0001,6.3e-05,7.7e-05,5.6e-05,5e-05,4.2e-05,5.3e-05,5.8e-05,7.5e-05
295,4.7e-05,3.8e-05,3.9e-05,3.9e-05,6.5e-05,7.8e-05,3.9e-05,4.7e-05,0.000122,0.000109,5.3e-05,0.000104,8.1e-05,8.8e-05,5.9e-05,8.9e-05,5.1e-05,5.1e-05,8.1e-05,8.2e-05,5.1e-05,4.4e-05,5.2e-05,7.4e-05,4.4e-05,4.3e-05,4.5e-05,5e-05,4.3e-05,4.9e-05,5.5e-05,4.8e-05
296,4.8e-05,4.5e-05,4.9e-05,4.9e-05,6.4e-05,5.1e-05,4.7e-05,4.8e-05,0.000126,0.000109,4.6e-05,5.4e-05,5.5e-05,6.6e-05,6.6e-05,4.5e-05,7.6e-05,4.3e-05,4.3e-05,0.0001,6.4e-05,4.6e-05,7.3e-05,5.5e-05,6.4e-05,5.6e-05,5.8e-05,6.1e-05,4.7e-05,4.3e-05,5e-05,4.3e-05
297,5e-05,6e-05,4.5e-05,4.9e-05,7.4e-05,5.8e-05,7.1e-05,4.8e-05,6.4e-05,4.7e-05,4.7e-05,4.5e-05,5.1e-05,6.4e-05,3.8e-05,5.4e-05,4.3e-05,5.4e-05,3.6e-05,7.8e-05,6.2e-05,6.2e-05,4.6e-05,3.6e-05,9.6e-05,9.4e-05,8.1e-05,8.3e-05,0.000102,8.3e-05,0.000404,9.2e-05
298,3.7e-05,4.2e-05,8.6e-05,5.8e-05,3.1e-05,3.4e-05,4.7e-05,0.0001,3.9e-05,3.8e-05,4.9e-05,4.2e-05,4e-05,6.1e-05,3.8e-05,4.2e-05,6.2e-05,4.6e-05,5.2e-05,4e-05,4.7e-05,5.5e-05,4.4e-05,4.6e-05,3.4e-05,4.2e-05,4e-05,5.3e-05,3.9e-05,7.3e-05,3.8e-05,3.8e-05
299,3.9e-05,4.2e-05,3.8e-05,4.7e-05,4.2e-05,4.8e-05,6.1e-05,4.3e-05,3.6e-05,3.7e-05,3.8e-05,5.6e-05,4.7e-05,4.6e-05,5.1e-05,4.6e-05,4e-05,3.4e-05,4.5e-05,3.8e-05,3.8e-05,3.7e-05,4.5e-05,4.9e-05,5.2e-05,4.2e-05,3.5e-05,3.5e-05,4.6e-05,3.8e-05,6e-05,8.8e-05
300,5.6e-05,4.5e-05,4.4e-05,3.7e-05,4.3e-05,5.3e-05,5e-05,5.5e-05,3.8e-05,4.2e-05,4.9e-05,4.5e-05,5.8e-05,4.9e-05,7.9e-05,0.000102,7.2e-05,7.2e-05,9.9e-05,0.000186,6.5e-05,7.7e-05,5.1e-05,8.5e-05,6.7e-05,4.8e-05,3.8e-05,5.9e-05,5.4e-05,5.3e-05,8.5e-05,6.9e-05
