complete_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
297,1.9e-05,2e-05,1.9e-05,1.9e-05,2.9e-05,1.8e-05,2e-05,2e-05,2e-05,1.7e-05,2.6e-05,2.3e-05,2.8e-05,7.3e-05,2.1e-05,2.1e-05,1.8e-05,2e-05,1.7e-05,1.7e-05,1.8e-05,1.9e-05,1.8e-05,1.8e-05,5e-05,2.3e-05,3.1e-05,3.7e-05,3e-05,7.2e-05,3.2e-05,2.2e-05
298,1.5e-05,1.6e-05,2.8e-05,2.8e-05,1.6e-05,1.4e-05,1.6e-05,2.5e-05,1.5e-05,1.4e-05,2.4e-05,2e-05,1.9e-05,2.2e-05,1.5e-05,1.4e-05,2.4e-05,1.4e-05,2.2e-05,1.6e-05,1.8e-05,2e-05,1.7e-05,1.8e-05,1.7e-05,1.7e-05,2.2e-05,2.8e-05,2.8e-05,1.8e-05,2e-05,1.8e-05
299,2e-05,1.9e-05,2e-05,1.9e-05,1.7e-05,1.7e-05,2.6e-05,2.6e-05,1.5e-05,1.6e-05,1.7e-05,2e-05,1.6e-05,1.6e-05,2.6e-05,1.9e-05,1.6e-05,2.1e-05,1.5e-05,1.8e-05,1.8e-05,1.7e-05,2.5e-05,1.9e-05,1.6e-05,1.8e-05,1.5e-05,1.7e-05,1.7e-05,1.5e-05,2.5e-05,2.7e-05
300,2e-05,2e-05,1.6e-05,1.6e-05,1.9e-05,2.3e-05,1.9e-05,1.6e-05,1.6e-05,1.9e-05,1.7e-05,1.6e-05,2.1e-05,1.4e-05,2.6e-05,3.1e-05,3.1e-05,3.1e-05,4.3e-05,5.2e-05,3.4e-05,3.5e-05,1.9e-05,2.3e-05,2e-05,1.9e-05,1.6e-05,1.7e-05,1.9e-05,2.2e-05,4.7e-05,3.2e-05
301,1.8e-05,2.3e-05,2e-05,2.3e-05,3.1e-05,3.3e-05,2e-05,2e-05,3.8e-05,5.2e-05,2e-05,1.9e-05,1.8e-05,2e-05,1.9e-05,1.6e-05,2.3e-05,2.1e-05,2.4e-05,3e-05,2.3e-05,1.6e-05,2.1e-05,1.5e-05,1.9e-05,2.1e-05,1.4e-05,1.6e-05,1.9e-05,1.6e-05,3.2e-05,3.2e-05
302,1.9e-05,4e-05,2.7e-05,2e-05,2.6e-05,2.6e-05,2e-05,2.1e-05,4.1e-05,3.5e-05,1.9e-05,2.1e-05,1.8e-05,2.5e-05,1.8e-05,2.1e-05,2e-05,1.7e-05,1.8e-05,1.6e-05,1.7e-05,1.6e-05,1.9e-05,2.1e-05,1.9e-05,3.2e-05,1.8e-05,2.1e-05,3.7e-05,2e-05,2e-05,2.1e-05
303,2.3e-05,1.8e-05,3e-05,2.9e-05,1.8e-05,2.1e-05,2.2e-05,3.5e-05,1.9e-05,1.9e-05,4.8e-05,7e-05,3.3e-05,8.8e-05,1.9e-05,1.7e-05,2e-05,1.7e-05,1.5e-05,1.7e-05,1.6e-05,1.6e-05,1.5e-05,1.7e-05,1.6e-05,2.2e-05,2.8e-05,7.6e-05,6.4e-05,3.2e-05,2e-05,1.8e-05
304,1.6e-05,1.8e-05,2.7e-05,3e-05,2.6e-05,1.6e-05,2.7e-05,1.8e-05,1.6e-05,2.2e-05,1.6e-05,1.6e-05,1.9e-05,2e-05,1.6e-05,1.5e-05,2e-05,1.8e-05,1.9e-05,1.7e-05,2e-05,1.8e-05,1.9e-05,2.4e-05,1.8e-05,1.8e-05,1.9e-05,3e-05,2.5e-05,2e-05,3.2e-05,1.9e-05
305,2.1e-05,2.1e-05,1.9e-05,1.7e-05,1.6e-05,1.5e-05,1.6e-05,1.6e-05,2.1e-05,1.7e-05,2.4e-05,1.6e-05,1.6e-05,2.1e-05,4.6e-05,2.4e-05,1.6e-05,1.7e-05,1.4e-05,2e-05,4.5e-05,4.3e-05,2.4e-05,2.5e-05,2.1e-05,2.4e-05,2.1e-05,1.5e-05,2.2e-05,2e-05,2.8e-05,1.6e-05
306,3.1e-05,3.1e-05,1.7e-05,1.7e-05,2.3e-05,1.8e-05,1.8e-05,2.2e-05,1.9e-05,1.8e-05,2e-05,1.9e-05,1.9e-05,1.8e-05,3.6e-05,3.1e-05,2.9e-05,3.2e-05,2.8e-05,3.6e-05,2.3e-05,2.5e-05,3.3e-05,2.3e-05,1.4e-05,1.6e-05,1.5e-05,1.7e-05,1.9e-05,1.7e-05,2.5e-05,2.8e-05
307,3.6e-05,2.6e-05,2.4e-05,1.8e-05,2.9e-05,3.1e-05,2.1e-05,2e-05,4.6e-05,4.1e-05,2.4e-05,2e-05,2e-05,1.9e-05,2.5e-05,2.1e-05,2.5e-05,1.9e-05,3.2e-05,2.6e-05,1.8e-05,1.8e-05,1.9e-05,1.9e-05,2.1e-05,1.8e-05,1.8e-05,1.9e-05,2.4e-05,1.7e-05,2.2e-05,2.6e-05
308,1.7e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,2.1e-05,2.9e-05,2.6e-05,2.6e-05,3.5e-05,2.4e-05,2.5e-05,2.9e-05,2.6e-05,2.2e-05,2e-05,2.1e-05,1.8e-05,2.2e-05,1.8e-05,1.8e-05,2.2e-05,1.8e-05,2e-05,1.6e-05,1.8e-05,1.4e-05,2e-05,2.1e-05,2e-05,2.3e-05,1.7e-05
309,1.5e-05,2.1e-05,3.1e-05,2.6e-05,1.6e-05,1.9e-05,2e-05,2.1e-05,1.8e-05,1.7e-05,2.3e-05,2.5e-05,2.3e-05,2e-05,1.5e-05,1.7e-05,2e-05,1.7e-05,2.1e-05,1.8e-05,1.6e-05,2.1e-05,1.5e-05,1.8e-05,1.7e-05,2.3e-05,2.2e-05,2.6e-05,4.2e-05,3.3e-05,1.6e-05,1.6e-05
310,2e-05,2.2e-05,2.1e-05,1.8e-05,1.7e-05,2.2e-05,1.6e-05,1.7e-05,2e-05,1.7e-05,1.9e-05,1.8e-05,1.9e-05,1.7e-05,2.2e-05,2.1e-05,1.6e-05,1.5e-05,2.2e-05,1.6e-05,2.7e-05,2.6e-05,5.2e-05,1.6e-05,4.1e-05,4.3e-05,3.2e-05,3e-05,2e-05,1.8e-05,1.7e-05,2e-05
311,2.2e-05,2e-05,2.2e-05,1.7e-05,2e-05,1.5e-05,1.8e-05,1.8e-05,1.4e-05,2e-05,1.8e-05,2.2e-05,1.8e-05,1.6e-05,3.7e-05,3.8e-05,2.3e-05,1.6e-05,2.3e-05,1.9e-05,2.7e-05,3.2e-05,4.3e-05,3.6e-05,1.5e-05,1.6e-05,2.3e-05,1.6e-05,1.6e-05,1.9e-05,1.9e-05,1.7e-05
312,3.1e-05,4.1e-05,1.7e-05,1.6e-05,2.4e-05,2.2e-05,1.7e-05,2.1e-05,1.9e-05,2e-05,1.9e-05,1.6e-05,1.5e-05,1.6e-05,1.8e-05,2e-05,4.2e-05,2.8e-05,3.6e-05,3.7e-05,1.5e-05,1.9e-05,3.1e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,1.9e-05,1.9e-05,1.3e-05,3.4e-05,3.3e-05
313,2.2e-05,2.3e-05,4.2e-05,2e-05,3.6e-05,3.4e-05,1.7e-05,1.9e-05,1.8e-05,2.4e-05,1.8e-05,1.8e-05,1.6e-05,2.4e-05,1.9e-05,1.8e-05,2.2e-05,1.9e-05,1.9e-05,2.1e-05,2.3e-05,2.2e-05,1.9e-05,2.1e-05,2.9e-05,2.1e-05,1.7e-05,2.4e-05,1.8e-05,1.6e-05,4.6e-05,3.7e-05
314,2e-05,1.8e-05,2.3e-05,1.8e-05,1.8e-05,1.4e-05,2.8e-05,3e-05,2.6e-05,2.5e-05,0.000113,0.000289,4.9e-05,8.3e-05,2.6e-05,1.5e-05,1.8e-05,1.8e-05,1.6e-05,2.5e-05,2.4e-05,2.2e-05,2.3e-05,1.8e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.8e-05,1.6e-05,2e-05,1.9e-05
315,1.6e-05,2.4e-05,6.8e-05,3.7e-05,2.1e-05,1.7e-05,2.2e-05,2.4e-05,1.8e-05,1.7e-05,1.8e-05,2.5e-05,2.1e-05,1.7e-05,2e-05,2.9e-05,2e-05,1.5e-05,1.8e-05,1.8e-05,1.7e-05,2.1e-05,1.8e-05,1.7e-05,3.6e-05,4.1e-05,2.8e-05,2.4e-05,3.5e-05,4.9e-05,2.7e-05,4.1e-05
316,1.7e-05,1.6e-05,1.6e-05,1.6e-05,1.9e-05,1.7e-05,1.6e-05,1.8e-05,2.3e-05,1.7e-05,1.8e-05,1.6e-05,1.8e-05,2.4e-05,2.6e-05,2.3e-05,1.9e-05,1.9e-05,1.7e-05,1.6e-05,2.2e-05,2.6e-05,2e-05,1.6e-05,1.9e-05,2.2e-05,2.1e-05,2.4e-05,1.6e-05,1.7e-05,1.7e-05,1.9e-05
317,2e-05,2.4e-05,2.3e-05,2e-05,1.6e-05,1.7e-05,1.8e-05,1.7e-05,2.2e-05,2e-05,1.8e-05,2.1e-05,1.8e-05,2.3e-05,5.2e-05,4.4e-05,1.7e-05,1.6e-05,1.8e-05,3.4e-05,2.1e-05,1.8e-05,3.9e-05,2.9e-05,1.9e-05,1.7e-05,1.8e-05,2.4e-05,2.2e-05,2e-05,2.5e-05,2e-05
318,2.8e-05,7.5e-05,2.2e-05,2e-05,2.2e-05,3.8e-05,1.9e-05,1.7e-05,2.2e-05,1.8e-05,1.7e-05,1.6e-05,2e-05,1.8e-05,1.6e-05,1.5e-05,3.2e-05,3.1e-05,2.5e-05,2.6e-05,3.2e-05,2.1e-05,2.5e-05,3e-05,1.9e-05,1.7e-05,1.4e-05,1.7e-05,3.7e-05,1.7e-05,3.7e-05,2.8e-05
319,1.8e-05,2.5e-05,1.6e-05,1.7e-05,2.9e-05,2.5e-05,2.8e-05,2.7e-05,3e-05,3.5e-05,1.7e-05,1.8e-05,1.8e-05,2e-05,1.7e-05,1.7e-05,3.5e-05,3.3e-05,2.3e-05,2e-05,2e-05,1.7e-05,1.9e-05,1.9e-05,1.7e-05,2.3e-05,1.7e-05,1.9e-05,1.8e-05,1.8e-05,2.7e-05,3.2e-05
320,1.6e-05,1.6e-05,1.9e-05,2.2e-05,6e-05,1.8e-05,2.6e-05,2.7e-05,2.5e-05,2.2e-05,2.5e-05,2.9e-05,1.8e-05,2.2e-05,1.6e-05,1.8e-05,2e-05,1.8e-05,1.9e-05,1.9e-05,1.8e-05,1.7e-05,1.5e-05,1.5e-05,2e-05,2.1e-05,1.5e-05,1.4e-05,3e-05,3.8e-05,1.9e-05,1.8e-05
321,1.8e-05,1.7e-05,2.2e-05,2.2e-05,2e-05,1.7e-05,1.6e-05,2e-05,1.6e-05,2.3e-05,2.6e-05,2.6e-05,1.9e-05,2.2e-05,1.7e-05,2.2e-05,1.4e-05,1.3e-05,1.5e-05,1.5e-05,1.7e-05,2e-05,1.7e-05,1.5e-05,5.8e-05,2.3e-05,2.6e-05,3.1e-05,1.9e-05,3.2e-05,1.9e-05,1.7e-05
322,1.9e-05,2.7e-05,1.7e-05,1.7e-05,1.5e-05,1.5e-05,1.6e-05,1.9e-05,1.8e-05,2e-05,2.4e-05,1.5e-05,1.8e-05,1.8e-05,2.4e-05,2.4e-05,1.6e-05,1.7e-05,2.3e-05,2e-05,2.8e-05,3.1e-05,2.1e-05,1.6e-05,1.8e-05,1.5e-05,3e-05,3.7e-05,1.8e-05,1.8e-05,2.4e-05,1.8e-05
323,3.4e-05,2.3e-05,1.7e-05,1.4e-05,1.9e-05,1.6e-05,1.6e-05,1.4e-05,1.8e-05,1.9e-05,1.7e-05,1.6e-05,2.2e-05,1.8e-05,3.3e-05,2.1e-05,4.7e-05,2e-05,1.8e-05,1.8e-05,1.7e-05,1.6e-05,2.8e-05,3.8e-05,1.4e-05,1.6e-05,1.6e-05,1.8e-05,1.7e-05,1.5e-05,1.8e-05,1.7e-05
324,2.2e-05,2e-05,2e-05,2.2e-05,2.5e-05,3.4e-05,1.8e-05,2.6e-05,2.2e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,1.6e-05,2e-05,1.9e-05,4.6e-05,3.7e-05,3.3e-05,3.7e-05,2.5e-05,2e-05,3.3e-05,3.1e-05,1.5e-05,2.1e-05,2.1e-05,2.2e-05,2.2e-05,2.4e-05,3e-05,2.5e-05
325,1.8e-05,2.1e-05,1.8e-05,2.7e-05,3.5e-05,3.9e-05,3.2e-05,3e-05,2.4e-05,2.9e-05,2e-05,2.2e-05,2.8e-05,3.5e-05,1.6e-05,2.1e-05,1.8e-05,1.8e-05,2.4e-05,2.5e-05,1.9e-05,2e-05,2.7e-05,2.8e-05,2.4e-05,3e-05,1.7e-05,2.3e-05,1.9e-05,1.9e-05,2.3e-05,2.2e-05
326,1.5e-05,1.5e-05,2.7e-05,3.4e-05,4e-05,2e-05,1.8e-05,2.6e-05,2.4e-05,2.8e-05,3.4e-05,6.2e-05,2.1e-05,2.2e-05,1.9e-05,1.7e-05,1.6e-05,1.5e-05,1.7e-05,1.8e-05,1.5e-05,2.1e-05,1.5e-05,1.8e-05,1.9e-05,2.1e-05,1.7e-05,1.4e-05,2.5e-05,2.1e-05,1.7e-05,1.9e-05
327,2e-05,2.2e-05,2.3e-05,2.5e-05,2e-05,2e-05,2e-05,2e-05,1.9e-05,1.8e-05,2.8e-05,2.8e-05,1.7e-05,1.7e-05,2.2e-05,1.8e-05,1.5e-05,1.4e-05,1.6e-05,1.6e-05,1.8e-05,2.2e-05,1.3e-05,1.4e-05,2.3e-05,8.3e-05,3.1e-05,3.8e-05,1.8e-05,1.6e-05,1.7e-05,3.6e-05
328,2.5e-05,1.6e-05,1.7e-05,1.5e-05,1.8e-05,1.8e-05,1.6e-05,2.3e-05,1.7e-05,1.9e-05,1.6e-05,1.7e-05,2.4e-05,1.8e-05,3.2e-05,3.4e-05,1.8e-05,1.9e-05,1.9e-05,1.6e-05,1.9e-05,2.2e-05,1.8e-05,2.1e-05,1.9e-05,2.9e-05,2.8e-05,2.2e-05,2.1e-05,1.8e-05,1.8e-05,1.6e-05
329,4.1e-05,5.2e-05,2.9e-05,2.7e-05,1.8e-05,2.5e-05,1.5e-05,1.8e-05,1.6e-05,1.6e-05,2e-05,1.5e-05,1.6e-05,2.3e-05,2.4e-05,2.1e-05,3e-05,3.5e-05,1.9e-05,1.7e-05,2.2e-05,2e-05,5.1e-05,2.9e-05,1.7e-05,1.9e-05,1.9e-05,1.7e-05,1.8e-05,1.9e-05,2e-05,2e-05
330,2e-05,2e-05,1.9e-05,2.2e-05,2.4e-05,2.6e-05,3.8e-05,3.3e-05,2.1e-05,4.3e-05,2.2e-05,1.9e-05,2.2e-05,2.1e-05,3e-05,1.5e-05,3.1e-05,2.9e-05,4.4e-05,4.4e-05,2e-05,2.1e-05,2.7e-05,4.5e-05,2.1e-05,3.3e-05,1.9e-05,1.7e-05,3.4e-05,2.2e-05,3.1e-05,2.8e-05
331,1.5e-05,2.4e-05,1.3e-05,1.3e-05,3.2e-05,7.8e-05,2e-05,2e-05,2.3e-05,2e-05,1.6e-05,1.7e-05,2.8e-05,2.2e-05,1.7e-05,1.6e-05,3.7e-05,2.4e-05,2.5e-05,3.4e-05,2.2e-05,1.7e-05,1.7e-05,2.5e-05,3.5e-05,2.1e-05,1.6e-05,1.6e-05,2.8e-05,2.6e-05,2.1e-05,2.5e-05
332,2.9e-05,1.8e-05,3.1e-05,5.8e-05,2.4e-05,2.6e-05,2e-05,2.2e-05,3.5e-05,4.5e-05,2.8e-05,5.7e-05,2.1e-05,2.8e-05,2.2e-05,2e-05,1.3e-05,1.4e-05,1.5e-05,2.1e-05,1.9e-05,2.1e-05,1.7e-05,1.4e-05,1.9e-05,1.9e-05,1.8e-05,1.7e-05,1.8e-05,2e-05,1.8e-05,2e-05
333,2e-05,1.8e-05,1.8e-05,2e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,1.9e-05,3.3e-05,1.6e-05,1.9e-05,2e-05,2.1e-05,2.7e-05,4.5e-05,1.9e-05,2e-05,1.9e-05,1.7e-05,1.7e-05,1.6e-05,2.1e-05,1.3e-05,1.6e-05,2e-05,5.2e-05,4.2e-05,1.7e-05,1.8e-05,1.9e-05,1.6e-05
334,2.8e-05,2.6e-05,1.7e-05,2.1e-05,2.1e-05,1.9e-05,1.6e-05,1.8e-05,1.7e-05,2e-05,1.5e-05,1.8e-05,2.3e-05,4.5e-05,2.2e-05,1.9e-05,1.7e-05,1.9e-05,1.7e-05,1.9e-05,1.9e-05,1.5e-05,2.1e-05,1.9e-05,1.4e-05,1.9e-05,2.6e-05,2.9e-05,1.9e-05,1.7e-05,2.1e-05,1.6e-05
335,2.5e-05,5.1e-05,1.9e-05,2.2e-05,1.9e-05,1.9e-05,2.8e-05,2.6e-05,1.9e-05,1.8e-05,2.2e-05,1.6e-05,2.7e-05,2.3e-05,2.1e-05,1.8e-05,4.8e-05,2.7e-05,1.8e-05,1.8e-05,2.3e-05,1.8e-05,3.5e-05,3.6e-05,1.5e-05,1.9e-05,1.6e-05,1.9e-05,1.6e-05,1.9e-05,2.4e-05,1.7e-05
336,2e-05,2.1e-05,1.5e-05,1.6e-05,1.9e-05,2.1e-05,2.5e-05,3.1e-05,1.7e-05,1.6e-05,1.8e-05,1.6e-05,2.8e-05,3.3e-05,1.7e-05,1.8e-05,3.1e-05,2.9e-05,4e-05,5e-05,2.3e-05,3.7e-05,3.7e-05,2.2e-05,5e-05,3.7e-05,1.5e-05,1.6e-05,3.3e-05,3.3e-05,3.8e-05,3e-05
337,1.4e-05,1.9e-05,1.5e-05,1.4e-05,2.4e-05,2.2e-05,2e-05,2.8e-05,2.8e-05,2.1e-05,3.4e-05,3.5e-05,1.7e-05,1.9e-05,2.7e-05,1.6e-05,1.8e-05,1.5e-05,2e-05,2e-05,2.8e-05,3.2e-05,2e-05,1.7e-05,1.7e-05,2.1e-05,1.9e-05,2.8e-05,1.8e-05,2e-05,3.7e-05,3.2e-05
338,3e-05,2.5e-05,2.8e-05,2.7e-05,1.6e-05,1.8e-05,1.7e-05,3.4e-05,2e-05,2.8e-05,1.6e-05,2.1e-05,1.9e-05,2e-05,1.8e-05,1.7e-05,1.5e-05,1.6e-05,1.7e-05,1.5e-05,3.2e-05,2.1e-05,1.5e-05,1.7e-05,2.6e-05,1.7e-05,2.2e-05,2.9e-05,2.3e-05,2.5e-05,3.3e-05,3.5e-05
339,1.9e-05,1.9e-05,2.2e-05,2.4e-05,1.9e-05,1.7e-05,1.6e-05,2.6e-05,2e-05,5.3e-05,1.9e-05,1.4e-05,1.6e-05,2.3e-05,3.3e-05,3.7e-05,1.9e-05,1.5e-05,1.7e-05,2e-05,2.1e-05,2.3e-05,1.7e-05,2e-05,1.8e-05,2.6e-05,1.9e-05,2e-05,2.1e-05,2.6e-05,2.5e-05,5.3e-05
340,3.7e-05,2.9e-05,1.9e-05,1.7e-05,2.3e-05,1.6e-05,1.9e-05,1.7e-05,1.6e-05,1.9e-05,2.6e-05,2.9e-05,2e-05,2.5e-05,2.4e-05,3.1e-05,1.8e-05,1.7e-05,2e-05,2.7e-05,1.6e-05,2.2e-05,4.3e-05,4.9e-05,1.5e-05,1.9e-05,2.1e-05,1.9e-05,2.2e-05,1.6e-05,2.1e-05,3.1e-05
341,1.9e-05,1.6e-05,2.2e-05,1.8e-05,2.3e-05,2.3e-05,2.5e-05,4.5e-05,2.4e-05,1.7e-05,2e-05,2.4e-05,2.5e-05,2.5e-05,3.1e-05,1.8e-05,2.5e-05,1.7e-05,2.5e-05,2.7e-05,1.6e-05,2e-05,3e-05,2.7e-05,4.1e-05,2.6e-05,1.8e-05,2.3e-05,2.4e-05,3.8e-05,2.9e-05,1.9e-05
342,1.7e-05,1.9e-05,2e-05,2.1e-05,5e-05,2.6e-05,2.9e-05,4.6e-05,2.4e-05,1.5e-05,5.8e-05,3.1e-05,2e-05,2.8e-05,2.4e-05,2.3e-05,3.1e-05,3e-05,2.4e-05,2.1e-05,2.8e-05,4e-05,1.8e-05,2.7e-05,1.7e-05,2.4e-05,1.7e-05,2e-05,2.8e-05,3.5e-05,2.1e-05,2e-05
343,1.9e-05,2.2e-05,1.9e-05,2.1e-05,2e-05,2.5e-05,2.1e-05,2.1e-05,3.6e-05,4.8e-05,2.2e-05,3.3e-05,2.1e-05,2.4e-05,2.4e-05,2.7e-05,3e-05,2.8e-05,2.3e-05,1.6e-05,2.6e-05,2.4e-05,2e-05,2.4e-05,1.9e-05,3e-05,2.1e-05,1.8e-05,1.6e-05,1.9e-05,3.2e-05,3.7e-05
344,3.4e-05,2.6e-05,4e-05,3.8e-05,2.1e-05,2.1e-05,2.5e-05,3e-05,2e-05,2.5e-05,2.4e-05,1.9e-05,1.9e-05,3.2e-05,2.3e-05,2.5e-05,1.6e-05,1.4e-05,1.7e-05,1.5e-05,1.4e-05,1.5e-05,2e-05,2.9e-05,1.8e-05,3.2e-05,1.7e-05,2.6e-05,2.4e-05,2e-05,2.4e-05,3.9e-05
345,1.7e-05,2e-05,2.1e-05,2.2e-05,1.6e-05,2.2e-05,2.1e-05,4.1e-05,1.7e-05,2.5e-05,1.5e-05,1.9e-05,2e-05,1.9e-05,2.9e-05,2.2e-05,1.9e-05,2.2e-05,1.7e-05,1.9e-05,5.5e-05,2e-05,2.3e-05,2.4e-05,1.8e-05,2.3e-05,2e-05,3.8e-05,1.6e-05,2e-05,2.1e-05,2.6e-05
346,2.2e-05,2.1e-05,2.5e-05,1.8e-05,1.5e-05,1.6e-05,3.7e-05,2.5e-05,1.7e-05,1.4e-05,2.3e-05,2.1e-05,2e-05,1.8e-05,2.1e-05,2.1e-05,2.2e-05,2.1e-05,1.8e-05,1.7e-05,2.8e-05,4.3e-05,5.1e-05,2.5e-05,1.5e-05,1.7e-05,1.6e-05,1.9e-05,1.7e-05,2.7e-05,3.4e-05,3.5e-05
347,2.6e-05,2.2e-05,1.9e-05,2e-05,1.7e-05,1.8e-05,1.9e-05,1.9e-05,1.7e-05,1.8e-05,2.6e-05,9.3e-05,1.6e-05,3.4e-05,2.1e-05,1.9e-05,3.3e-05,3.4e-05,1.5e-05,1.9e-05,1.9e-05,1.5e-05,1.9e-05,2.3e-05,3.4e-05,2.5e-05,2.1e-05,2.8e-05,4.5e-05,3.5e-05,2.1e-05,2.4e-05
348,2e-05,2.8e-05,2.3e-05,2.3e-05,3e-05,2.3e-05,2.2e-05,2.3e-05,3.3e-05,1.9e-05,8.4e-05,3.7e-05,3e-05,1.7e-05,2e-05,2.1e-05,2.5e-05,2.6e-05,3.6e-05,2.9e-05,1.8e-05,2.1e-05,1.9e-05,2.1e-05,1.8e-05,2.5e-05,2.1e-05,2.3e-05,2.2e-05,2.1e-05,3.7e-05,3.2e-05
349,3.5e-05,3.5e-05,3.2e-05,7.1e-05,3.1e-05,2.6e-05,1.9e-05,2.8e-05,2.3e-05,3.1e-05,1.6e-05,2.1e-05,2.5e-05,2.3e-05,1.8e-05,2e-05,2.9e-05,2.2e-05,1.9e-05,2.3e-05,2e-05,2.6e-05,1.8e-05,2.6e-05,2e-05,2e-05,2.8e-05,3.4e-05,2.2e-05,1.9e-05,3.5e-05,3.1e-05
350,3.2e-05,2.9e-05,2.6e-05,2.4e-05,1.8e-05,1.7e-05,1.8e-05,2.2e-05,1.5e-05,1.6e-05,1.8e-05,2e-05,1.7e-05,2.1e-05,3.3e-05,2.6e-05,1.9e-05,2e-05,1.9e-05,2e-05,1.7e-05,2.5e-05,2e-05,1.8e-05,1.6e-05,1.9e-05,4.5e-05,2.9e-05,1.6e-05,1.8e-05,1.7e-05,1.8e-05
351,2.6e-05,1.9e-05,1.7e-05,2e-05,1.7e-05,2e-05,2.2e-05,3.9e-05,2e-05,2e-05,1.7e-05,1.9e-05,2.5e-05,3.6e-05,2.1e-05,2.4e-05,2e-05,2.3e-05,2.5e-05,4e-05,1.6e-05,1.8e-05,1.8e-05,2.4e-05,1.7e-05,2.3e-05,2.4e-05,2.8e-05,1.6e-05,2e-05,2.9e-05,2.3e-05
352,1.8e-05,2.1e-05,2.7e-05,2.3e-05,2.6e-05,3.2e-05,2.8e-05,4.3e-05,1.6e-05,1.8e-05,1.8e-05,1.8e-05,2.7e-05,2.9e-05,1.8e-05,1.8e-05,2.4e-05,2e-05,2.6e-05,2.1e-05,1.7e-05,2.4e-05,4.5e-05,4.9e-05,1.9e-05,2.1e-05,1.9e-05,2.4e-05,2.1e-05,4.2e-05,2.4e-05,2.7e-05
353,1.7e-05,1.5e-05,1.6e-05,1.6e-05,2.4e-05,1.6e-05,5.1e-05,2.7e-05,1.9e-05,1.8e-05,2.7e-05,3.2e-05,2.5e-05,8.7e-05,5.1e-05,2.4e-05,2.1e-05,2.4e-05,3.8e-05,2.8e-05,2.1e-05,1.7e-05,2.1e-05,2.5e-05,2e-05,1.8e-05,2.3e-05,3.3e-05,1.9e-05,2.7e-05,4.6e-05,2.1e-05
354,3.3e-05,2.2e-05,2.9e-05,2e-05,2.5e-05,2.6e-05,2.4e-05,2e-05,2.9e-05,2.5e-05,2e-05,2e-05,2.1e-05,2e-05,1.8e-05,2e-05,2.3e-05,2.2e-05,3e-05,2e-05,2.4e-05,3.2e-05,1.6e-05,2.3e-05,1.7e-05,1.7e-05,2.4e-05,1.9e-05,1.8e-05,1.5e-05,4e-05,3.3e-05
355,2.8e-05,3.4e-05,2.8e-05,2.9e-05,2.2e-05,2.2e-05,2.1e-05,1.8e-05,3.5e-05,3.5e-05,1.6e-05,2e-05,1.7e-05,2.2e-05,2.3e-05,2.1e-05,2.1e-05,2.2e-05,2.4e-05,2.1e-05,2.3e-05,2.6e-05,2.4e-05,2.7e-05,2.1e-05,2.6e-05,2.4e-05,2.6e-05,1.9e-05,2.5e-05,2.6e-05,2.8e-05
356,2.2e-05,2.6e-05,2.4e-05,1.8e-05,1.8e-05,2.1e-05,2e-05,1.9e-05,1.6e-05,1.6e-05,1.8e-05,1.8e-05,2e-05,2.8e-05,2.3e-05,2.6e-05,1.8e-05,1.9e-05,2e-05,1.9e-05,1.8e-05,2.4e-05,2.1e-05,2.4e-05,1.8e-05,1.7e-05,2.3e-05,3.9e-05,3.7e-05,2.1e-05,2.1e-05,3e-05
357,2.8e-05,2.3e-05,1.8e-05,1.8e-05,1.6e-05,2e-05,2.8e-05,2.6e-05,1.9e-05,2e-05,1.8e-05,1.7e-05,6.8e-05,4.2e-05,2.6e-05,3.9e-05,4.2e-05,3.6e-05,2.1e-05,2.6e-05,2e-05,2.4e-05,2.6e-05,3.5e-05,1.9e-05,3.4e-05,1.8e-05,1.7e-05,2.2e-05,1.8e-05,2.5e-05,3.7e-05
