stat_bytes_avail,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
373,476603760640,458595442688,458984546304,472710139904,479713325056,460064436224,468959211520,453642567680,467417620480,462090403840,465743630336,467239301120,468136112128,448191795200,461506637824,477291421696,459567804416,476820320256,463341400064,459138404352,467983724544,458743484416,461638123520,458011471872,475031916544,460530556928,471042232320,454040150016,465144188928,466899800064,453388816384,455670878208
374,476603760640,458595442688,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136112128,448191795200,461506637824,477291421696,459467198464,476820320256,463290183680,459138404352,467983724544,458743484416,461638123520,458011471872,475031916544,460530556928,471042293760,454040150016,465144188928,466899800064,453388816384,455670878208
375,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136112128,448191795200,461506637824,477291421696,459445858304,476820320256,463290183680,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454040150016,465144188928,466899800064,453388816384,455670878208
376,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136112128,448191795200,461506637824,477291421696,459445858304,476820320256,463290183680,459138404352,467983724544,458743484416,461638123520,458733875200,475031855104,460530556928,471042293760,454040150016,465144188928,466899800064,453388816384,455670878208
377,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291360256,459445858304,476820279296,463290183680,459138404352,467983724544,458743484416,461638123520,458733875200,475031855104,460530556928,471042293760,454850727936,465144188928,466899738624,453388816384,455574847488
378,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191733760,462289113088,477291360256,459445858304,476820320256,463290183680,459138404352,467983724544,458743484416,461638123520,458733875200,475031855104,460530556928,471042293760,454850727936,465144188928,466899738624,453388816384,455574847488
379,476603699200,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191733760,462289113088,477291360256,459445858304,476820320256,463200419840,459138404352,467983724544,458743484416,461638123520,458733875200,475031855104,460530556928,471042293760,454850727936,465144188928,466899738624,453388816384,456360030208
380,476603699200,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191733760,462289113088,477291360256,460235513856,476820320256,463200419840,459138342912,467983724544,458743484416,461638123520,458733875200,475031855104,460530556928,471042293760,454850727936,465144188928,466899738624,453388816384,456360030208
381,476603699200,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191733760,462289113088,477291421696,460235513856,476820320256,463200419840,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
382,476603699200,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090342400,465743630336,467239301120,468136173568,448191733760,462289113088,477291421696,460235513856,476820320256,463200419840,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
383,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090342400,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463200419840,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
384,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090342400,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
385,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144127488,466899800064,453388816384,456360030208
386,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944450048,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144127488,466899800064,453388816384,456360030208
387,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419218432,467417620480,462090342400,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944450048,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042232320,454850727936,465144127488,466899800064,453388816384,456360030208
388,476603760640,459270332416,458984484864,472710139904,479713325056,460064436224,468959211520,454419218432,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042232320,454850727936,465144127488,466899800064,453388816384,456360030208
389,476603760640,459270332416,458984484864,472710139904,479713325056,460064436224,468959211520,454419218432,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944450048,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042232320,454850727936,465144127488,466899800064,453388816384,456360030208
390,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419218432,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235513856,476820320256,463944450048,459138404352,467983724544,458743484416,461638062080,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
391,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454419238912,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235452416,476820320256,463944450048,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
392,476603760640,459270270976,458984546304,472710139904,479713325056,460064436224,468959211520,454419238912,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235452416,476820320256,463944450048,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456360030208
393,476603760640,459270270976,458984546304,472710139904,479713325056,460064313344,468959211520,454419238912,467417559040,462090403840,465743630336,467239301120,468136173568,448191795200,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388754944,456360030208
394,476603760640,459270270976,458984443904,472710139904,479713325056,460064313344,468959211520,454419238912,467417620480,462090403840,465743568896,467239301120,468136173568,448044093440,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456359968768
395,476603760640,459270332416,458984443904,472710139904,479713325056,460064313344,468959211520,454419238912,467417620480,462090403840,465743568896,467239301120,468136173568,448044093440,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456359968768
396,476603760640,459270332416,458984443904,472710139904,479713325056,460064436224,468959211520,454419279872,467417620480,462090403840,465743568896,467239301120,468136173568,448044093440,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850727936,465144188928,466899800064,453388816384,456359968768
397,476603760640,459270332416,458984546304,472710139904,479713263616,460064436224,468959211520,454419279872,467417620480,462090403840,465743568896,467239301120,468136173568,448044154880,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850605056,465144188928,466899800064,453388816384,456359968768
398,476603760640,459270332416,458984546304,472710139904,479713263616,460064436224,468959211520,454419279872,467417620480,462090403840,465743568896,467239301120,468136173568,448044154880,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733834240,475031916544,460530556928,471042293760,454850605056,465144188928,466899800064,453388816384,456359968768
399,476603760640,459270332416,458984546304,472710139904,479713263616,460064436224,468959211520,454419279872,467417559040,462090403840,465743568896,467239301120,468136173568,448044154880,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454850605056,465144188928,466899800064,453388816384,456360030208
400,476603760640,459270332416,458984546304,472710139904,479713263616,460064436224,468959211520,454271639552,467417559040,462090403840,465743630336,467239301120,468136173568,448044154880,462289113088,477291421696,460235452416,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454703087616,465144188928,466899800064,453388816384,456360030208
401,476603760640,459270332416,458984546304,472710139904,479713325056,460064436224,468959211520,454271639552,467417559040,462090403840,465743630336,467239301120,468136112128,448044154880,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454703087616,465144188928,466899800064,453388816384,456360030208
402,476603760640,459122692096,458984546304,472710139904,479713325056,460064436224,468959211520,454271639552,467417559040,462090403840,465743630336,467239301120,468136112128,448044154880,462289113088,477291421696,460235513856,476820320256,463944511488,459138404352,467983724544,458743484416,461638123520,458733875200,475031916544,460530556928,471042293760,454702964736,465144188928,466899800064,453388816384,456360030208
403,476603760640,459122692096,458984484864,472710078464,479713325056,459916795904,468959150080,454271639552,467417620480,462090403840,465743630336,467239301120,468136112128,448044154880,462141472768,477291421696,460235513856,476820320256,463944511488,458990764032,467983724544,458743484416,461638123520,458586234880,475031916544,460530556928,471042293760,454702964736,465144188928,466899800064,453388816384,456360030208
404,476603760640,459122692096,458836905984,472710078464,479713325056,459916795904,468959211520,454271639552,467417620480,462090403840,465743630336,467239301120,468136112128,448044154880,462141472768,477291421696,460235452416,476820320256,463944511488,458990764032,467983724544,458595844096,461638123520,458586234880,475031916544,460382916608,471042293760,454702964736,465144188928,466899800064,453241176064,456212389888
405,476603760640,459122692096,458836905984,472710078464,479713325056,459916795904,468959211520,454271639552,467417620480,462090403840,465595990016,467239301120,468136173568,448044154880,462141472768,477291421696,460235452416,476820320256,463944511488,458990764032,467983724544,458595844096,461638123520,458586234880,475031916544,460382916608,471042293760,454703087616,465144188928,466899800064,453241176064,456212389888
406,476603760640,459122692096,458836905984,472710078464,479713325056,459916795904,468959211520,454271639552,467417620480,462090403840,465595990016,467239301120,468136173568,448044154880,462141472768,477291421696,460235452416,476820320256,463944511488,458990764032,467983724544,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703087616,465144188928,466899800064,453241176064,456212389888
407,476603760640,459122692096,458836905984,472562499584,479713325056,459916795904,468959211520,454271639552,467417620480,461942763520,465595990016,467239301120,468136173568,448044154880,462141472768,477291421696,460235452416,476820320256,463944450048,458990764032,467983724544,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703046656,465144188928,466899800064,453241176064,456212389888
408,476603760640,459122692096,458836905984,472562499584,479713325056,459916795904,468811571200,454271639552,467417620480,461942763520,465595990016,467239301120,468136173568,448044154880,462141472768,477291421696,460235452416,476820320256,463796871168,458990764032,467983724544,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703087616,465144188928,466752159744,453241176064,456212389888
409,476603760640,459122692096,458836905984,472562499584,479713325056,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477291421696,460087873536,476820320256,463796871168,458990764032,467983724544,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703087616,464996548608,466752159744,453241176064,456212389888
410,476603760640,459122692096,458836905984,472562438144,479713325056,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477291421696,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703087616,464996548608,466752159744,453241176064,456212389888
411,476456120320,459122692096,458836905984,472562438144,479713325056,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477291421696,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703026176,464996548608,466752159744,453241176064,456212389888
412,476456120320,459122692096,458836905984,472562438144,479713325056,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477291360256,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703026176,464996548608,466752159744,453241176064,456212389888
413,476456120320,459122692096,458836905984,472562499584,479713325056,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477291360256,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,475031916544,460382916608,471042293760,454703026176,464996548608,466752159744,453241176064,456212389888
414,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269939200,461942702080,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,475031916544,460382916608,470894653440,454703026176,464996548608,466752159744,453241176064,456212389888
415,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942702080,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586173440,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
416,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942702080,465595990016,467091660800,467988533248,448044154880,462141411328,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586173440,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
417,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942702080,465595990016,467091660800,467988533248,448044154880,462141411328,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586173440,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
418,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942702080,465595990016,467091660800,467988533248,448044154880,462141411328,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586173440,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
419,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942702080,465595990016,467091599360,467988533248,448044154880,462141411328,477143781376,460087873536,476820320256,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
420,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
421,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
422,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
423,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
424,476455997440,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
425,476455997440,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
426,476456079360,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
427,476456079360,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
428,476456079360,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
429,476456079360,459122692096,458836844544,472562499584,479565684736,459916795904,468811571200,454271639552,467269918720,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
430,476456079360,459122692096,458836844544,472562499584,479565684736,459916734464,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796809728,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
431,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811530240,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796809728,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
432,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811530240,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241114624,456212389888
433,476456120320,459122630656,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894592000,454703087616,464996548608,466752159744,453241114624,456212389888
434,476456120320,459122630656,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595721216,461490483200,458586234880,474884276224,460382916608,470894592000,454703087616,464996548608,466752159744,453241114624,456212389888
435,476456120320,459122630656,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595721216,461490483200,458586234880,474884276224,460382916608,470894592000,454703087616,464996548608,466752159744,453241114624,456212389888
436,476456120320,459122630656,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595721216,461490483200,458586234880,474884276224,460382916608,470894592000,454703087616,464996548608,466752159744,453241114624,456212389888
437,476456120320,459122630656,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087812096,476672679936,463796871168,458990764032,467836084224,458595721216,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241114624,456212389888
438,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595721216,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
439,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269939200,461942763520,465595928576,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490421760,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
440,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269939200,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490421760,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
441,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811509760,454271639552,467269939200,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
442,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811509760,454271639552,467269939200,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586112000,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
443,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811509760,454271639552,467269939200,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586112000,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
444,476456120320,459122692096,458836905984,472562499584,479565684736,459916734464,468811509760,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672618496,463796871168,458990764032,467836022784,458595844096,461490421760,458586112000,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
445,476456120320,459122630656,458836905984,472562499584,479565582336,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087873536,476672618496,463796871168,458990764032,467836084224,458595844096,461490442240,458586112000,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
446,476456120320,459122630656,458836905984,472562499584,479565582336,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087812096,476672618496,463796871168,458990764032,467836084224,458595844096,461490483200,458586112000,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212328448
447,476456120320,459122692096,458836905984,472562499584,479565582336,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087812096,476672679936,463796871168,458990764032,467836084224,458595844096,461490483200,458586173440,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
448,476456120320,459122692096,458836905984,472562499584,479565582336,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,448044154880,462141472768,477143781376,460087812096,476672679936,463796871168,458990764032,467836084224,458595844096,461490421760,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
449,476456120320,459122692096,458836905984,472562499584,479565582336,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087812096,476672679936,463796871168,458990764032,467836084224,458595844096,461490421760,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
450,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087812096,476672679936,463796871168,458990661632,467836084224,458595844096,461490421760,458586234880,474884276224,460382916608,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
451,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990661632,467836084224,458595844096,461490483200,458586234880,474884276224,460382855168,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
452,476456120320,459122692096,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990661632,467836084224,458595782656,461490483200,458586234880,474884276224,460382855168,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
453,476456120320,459122630656,458836905984,472562499584,479565684736,459916795904,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595782656,461490483200,458586234880,474884276224,460382855168,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
454,476456120320,459122630656,458836905984,472562499584,479565684736,459916734464,468811571200,454271639552,467269980160,461942763520,465595990016,467091660800,467988533248,447896514560,462141472768,477143781376,460087873536,476672679936,463796871168,458990702592,467836084224,458595782656,461490483200,458586234880,474884276224,460382855168,470894653440,454703087616,464996548608,466752159744,453241176064,456212389888
